694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2000	0
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2001	0
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2002	0
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2003	80
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2004	344
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2005	106
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2006	132
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2007	127
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2008	132
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2009	64
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2010	81
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2011	52
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2012	36
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2013	76
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2014	42
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2015	8
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2016	2
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2017	12
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2018	0
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2019	0
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2020	47290
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2021	2977018
694009	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	None	2022	2986793
