coverage.against.year	num.seqs.against.year	design.up.to.year	num.seqs.up.to.year	coverage
2011	1	2012	135	1
2011	1	2012	135	1
2011	1	2012	135	1
2011	1	2012	135	1
2011	1	2012	135	1
2011	1	2012	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2013	135	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2014	1042	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2015	1506	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2016	1510	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2017	1513	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2018	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2011	1	2019	1553	1
2012	4	2005	128	0.975
2012	4	2005	128	0.9625
2012	4	2005	128	0.9625
2012	4	2005	128	0.975
2012	4	2005	128	0.9125
2012	4	2005	128	0.975
2012	4	2005	128	0.9625
2012	4	2005	128	0.8875
2012	4	2005	128	0.975
2012	4	2005	128	0.975
2012	4	2006	128	0.9125
2012	4	2006	128	0.9625
2012	4	2006	128	1
2012	4	2006	128	0.9625
2012	4	2006	128	1
2012	4	2006	128	0.975
2012	4	2006	128	0.975
2012	4	2006	128	0.8875
2012	4	2006	128	1
2012	4	2006	128	0.9625
2012	4	2007	129	1
2012	4	2007	129	0.9625
2012	4	2007	129	0.9625
2012	4	2007	129	1
2012	4	2007	129	0.9625
2012	4	2007	129	1
2012	4	2007	129	0.975
2012	4	2007	129	1
2012	4	2007	129	0.9625
2012	4	2007	129	0.9125
2012	4	2008	130	1
2012	4	2008	130	1
2012	4	2008	130	1
2012	4	2008	130	1
2012	4	2008	130	1
2012	4	2008	130	0.9625
2012	4	2008	130	0.975
2012	4	2008	130	0.9625
2012	4	2008	130	0.9625
2012	4	2008	130	0.9125
2012	4	2009	130	1
2012	4	2009	130	0.9875
2012	4	2009	130	0.975
2012	4	2009	130	1
2012	4	2009	130	1
2012	4	2009	130	1
2012	4	2009	130	1
2012	4	2009	130	0.975
2012	4	2009	130	1
2012	4	2009	130	1
2012	4	2010	130	1
2012	4	2010	130	0.9625
2012	4	2010	130	0.975
2012	4	2010	130	0.975
2012	4	2010	130	1
2012	4	2010	130	1
2012	4	2010	130	1
2012	4	2010	130	1
2012	4	2010	130	0.9625
2012	4	2011	131	1
2012	4	2011	131	0.9625
2012	4	2011	131	0.9625
2012	4	2011	131	1
2012	4	2011	131	1
2012	4	2011	131	0.9625
2012	4	2011	131	1
2012	4	2011	131	0.9625
2012	4	2011	131	1
2012	4	2011	131	0.9125
2012	4	2012	135	1
2012	4	2012	135	1
2012	4	2012	135	1
2012	4	2012	135	0.975
2012	4	2012	135	0.975
2012	4	2012	135	0.975
2012	4	2012	135	0.9875
2012	4	2012	135	0.975
2012	4	2012	135	0.975
2012	4	2012	135	1
2012	4	2013	135	0.975
2012	4	2013	135	1
2012	4	2013	135	1
2012	4	2013	135	1
2012	4	2013	135	0.9875
2012	4	2013	135	1
2012	4	2013	135	1
2012	4	2013	135	1
2012	4	2013	135	0.975
2012	4	2013	135	1
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2014	1042	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2015	1506	0.975
2012	4	2016	1510	0.975
2012	4	2016	1510	0.975
2012	4	2016	1510	0.975
2012	4	2016	1510	0.9875
2012	4	2016	1510	0.975
2012	4	2016	1510	0.975
2012	4	2016	1510	0.975
2012	4	2016	1510	0.975
2012	4	2016	1510	0.975
2012	4	2016	1510	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2017	1513	0.975
2012	4	2018	1553	0.975
2012	4	2018	1553	0.975
2012	4	2018	1553	0.975
2012	4	2018	1553	0.9875
2012	4	2018	1553	0.975
2012	4	2018	1553	0.975
2012	4	2018	1553	0.9875
2012	4	2018	1553	0.975
2012	4	2018	1553	0.975
2012	4	2018	1553	0.975
2012	4	2019	1553	0.975
2012	4	2019	1553	0.975
2012	4	2019	1553	0.975
2012	4	2019	1553	0.9875
2012	4	2019	1553	0.975
2012	4	2019	1553	0.975
2012	4	2019	1553	0.975
2012	4	2019	1553	0.975
2012	4	2019	1553	0.975
2012	4	2019	1553	0.975
2014	907	2005	128	0.675799
2014	907	2005	128	0.722492
2014	907	2005	128	0.625799
2014	907	2005	128	0.675799
2014	907	2005	128	0.712348
2014	907	2005	128	0.675799
2014	907	2005	128	0.57624
2014	907	2005	128	0.665766
2014	907	2005	128	0.630595
2014	907	2005	128	0.675799
2014	907	2006	128	0.712293
2014	907	2006	128	0.57624
2014	907	2006	128	0.58699
2014	907	2006	128	0.623484
2014	907	2006	128	0.680926
2014	907	2006	128	0.675799
2014	907	2006	128	0.675799
2014	907	2006	128	0.665215
2014	907	2006	128	0.680926
2014	907	2006	128	0.722492
2014	907	2007	129	0.728776
2014	907	2007	129	0.620617
2014	907	2007	129	0.722492
2014	907	2007	129	0.730044
2014	907	2007	129	0.620617
2014	907	2007	129	0.587155
2014	907	2007	129	0.575083
2014	907	2007	129	0.728225
2014	907	2007	129	0.57624
2014	907	2007	129	0.618026
2014	907	2008	130	0.679713
2014	907	2008	130	0.728225
2014	907	2008	130	0.587155
2014	907	2008	130	0.679713
2014	907	2008	130	0.635722
2014	907	2008	130	0.620507
2014	907	2008	130	0.672988
2014	907	2008	130	0.677288
2014	907	2008	130	0.676902
2014	907	2008	130	0.712293
2014	907	2009	130	0.679824
2014	907	2009	130	0.433572
2014	907	2009	130	0.675799
2014	907	2009	130	0.680816
2014	907	2009	130	0.681588
2014	907	2009	130	0.728225
2014	907	2009	130	0.68473
2014	907	2009	130	0.724917
2014	907	2009	130	0.680816
2014	907	2009	130	0.679824
2014	907	2010	130	0.680816
2014	907	2010	130	0.528556
2014	907	2010	130	0.630595
2014	907	2010	130	0.675799
2014	907	2010	130	0.728225
2014	907	2010	130	0.679713
2014	907	2010	130	0.587155
2014	907	2010	130	0.587155
2014	907	2010	130	0.57828
2014	907	2011	131	0.635612
2014	907	2011	131	0.668853
2014	907	2011	131	0.531863
2014	907	2011	131	0.728225
2014	907	2011	131	0.635722
2014	907	2011	131	0.620507
2014	907	2011	131	0.679824
2014	907	2011	131	0.47613
2014	907	2011	131	0.679713
2014	907	2011	131	0.712293
2014	907	2012	135	0.587211
2014	907	2012	135	0.679824
2014	907	2012	135	0.77828
2014	907	2012	135	0.779493
2014	907	2012	135	0.779493
2014	907	2012	135	0.727178
2014	907	2012	135	0.771775
2014	907	2012	135	0.731147
2014	907	2012	135	0.681643
2014	907	2013	135	0.679383
2014	907	2013	135	0.681698
2014	907	2013	135	0.831312
2014	907	2013	135	0.728225
2014	907	2013	135	0.733352
2014	907	2013	135	0.831312
2014	907	2013	135	0.686604
2014	907	2013	135	0.679713
2014	907	2013	135	0.680265
2014	907	2013	135	0.587266
2014	907	2014	1042	0.994377
2014	907	2014	1042	0.99366
2014	907	2014	1042	0.994983
2014	907	2014	1042	0.994598
2014	907	2014	1042	0.995204
2014	907	2014	1042	0.994928
2014	907	2014	1042	0.994928
2014	907	2014	1042	0.993771
2014	907	2014	1042	0.992834
2014	907	2014	1042	0.993385
2014	907	2015	1506	0.996858
2014	907	2015	1506	0.995645
2014	907	2015	1506	0.9957
2014	907	2015	1506	0.9957
2014	907	2015	1506	0.996417
2014	907	2015	1506	0.996472
2014	907	2015	1506	0.9957
2014	907	2015	1506	0.995369
2014	907	2015	1506	0.995535
2014	907	2015	1506	0.995865
2014	907	2016	1510	0.996251
2014	907	2016	1510	0.995921
2014	907	2016	1510	0.99581
2014	907	2016	1510	0.996362
2014	907	2016	1510	0.996307
2014	907	2016	1510	0.995976
2014	907	2016	1510	0.996527
2014	907	2016	1510	0.995976
2014	907	2016	1510	0.995149
2014	907	2016	1510	0.996417
2014	907	2017	1513	0.99559
2014	907	2017	1513	0.996031
2014	907	2017	1513	0.99548
2014	907	2017	1513	0.995424
2014	907	2017	1513	0.996031
2014	907	2017	1513	0.996307
2014	907	2017	1513	0.995976
2014	907	2017	1513	0.99581
2014	907	2017	1513	0.996031
2014	907	2017	1513	0.995369
2014	907	2018	1553	0.996803
2014	907	2018	1553	0.996141
2014	907	2018	1553	0.995865
2014	907	2018	1553	0.997023
2014	907	2018	1553	0.996031
2014	907	2018	1553	0.996417
2014	907	2018	1553	0.997519
2014	907	2018	1553	0.996748
2014	907	2018	1553	0.996858
2014	907	2018	1553	0.996803
2014	907	2019	1553	0.996803
2014	907	2019	1553	0.996251
2014	907	2019	1553	0.99581
2014	907	2019	1553	0.997133
2014	907	2019	1553	0.996141
2014	907	2019	1553	0.996803
2014	907	2019	1553	0.996307
2014	907	2019	1553	0.996803
2014	907	2019	1553	0.996307
2014	907	2019	1553	0.995976
2015	464	2005	128	0.661961
2015	464	2005	128	0.705065
2015	464	2005	128	0.642996
2015	464	2005	128	0.661961
2015	464	2005	128	0.731573
2015	464	2005	128	0.661961
2015	464	2005	128	0.601724
2015	464	2005	128	0.688254
2015	464	2005	128	0.619828
2015	464	2005	128	0.661961
2015	464	2006	128	0.731573
2015	464	2006	128	0.601724
2015	464	2006	128	0.579418
2015	464	2006	128	0.647198
2015	464	2006	128	0.662177
2015	464	2006	128	0.661961
2015	464	2006	128	0.661961
2015	464	2006	128	0.688147
2015	464	2006	128	0.662177
2015	464	2006	128	0.705065
2015	464	2007	129	0.715733
2015	464	2007	129	0.657543
2015	464	2007	129	0.705065
2015	464	2007	129	0.707651
2015	464	2007	129	0.657543
2015	464	2007	129	0.582651
2015	464	2007	129	0.597737
2015	464	2007	129	0.715625
2015	464	2007	129	0.601724
2015	464	2007	129	0.643427
2015	464	2008	130	0.681142
2015	464	2008	130	0.715625
2015	464	2008	130	0.582651
2015	464	2008	130	0.681142
2015	464	2008	130	0.620043
2015	464	2008	130	0.657543
2015	464	2008	130	0.665948
2015	464	2008	130	0.662931
2015	464	2008	130	0.705065
2015	464	2008	130	0.731573
2015	464	2009	130	0.681142
2015	464	2009	130	0.480603
2015	464	2009	130	0.661961
2015	464	2009	130	0.662177
2015	464	2009	130	0.67069
2015	464	2009	130	0.715625
2015	464	2009	130	0.665517
2015	464	2009	130	0.707435
2015	464	2009	130	0.662177
2015	464	2009	130	0.681142
2015	464	2010	130	0.662177
2015	464	2010	130	0.570582
2015	464	2010	130	0.619828
2015	464	2010	130	0.661961
2015	464	2010	130	0.715625
2015	464	2010	130	0.681142
2015	464	2010	130	0.582651
2015	464	2010	130	0.582651
2015	464	2010	130	0.61681
2015	464	2011	131	0.620043
2015	464	2011	131	0.665086
2015	464	2011	131	0.560237
2015	464	2011	131	0.715625
2015	464	2011	131	0.620043
2015	464	2011	131	0.657543
2015	464	2011	131	0.681142
2015	464	2011	131	0.509052
2015	464	2011	131	0.681142
