name	N1	N2	N3	N4	N5	N6	N7	N8	N9
N1-u1-g1	0.7051763337386983	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.00686106346483705	0.009307737056428156	0.0
N1-u1-g2	0.04874953735525829	0.0	0.0009746588693957114	0.0	0.03133903133903134	0.001609442060085837	0.0	0.0005817335660267597	0.0
N1-u1-g3	0.10246920107862317	9.561143512764126e-05	0.0	0.0	0.13105413105413105	0.0	0.0	0.14543339150668994	0.0
N2-u1-g1	0.0	0.8068170953246008	0.0	0.0	0.0	0.000536480686695279	0.0	0.0	0.0
N2-u1-g2	0.0	0.8282818625107563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g3	0.00015862105430127426	0.732431398795296	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g4	0.0	0.7764604646715747	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g5	0.0	0.7297542786117219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g1	0.0	0.0	0.5175438596491229	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g2	0.00015862105430127426	0.0	0.2046783625730994	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g3	5.287368476709142e-05	0.0006214743283296683	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g4	0.0	0.0	0.024366471734892786	0.0	0.0	0.0	0.0	0.0	0.0
N4-u1-g1	0.0	0.0	0.0	0.6649484536082474	0.0	0.0	0.0	0.005817335660267597	0.0
N4-u1-g2	0.0	0.0	0.0	0.7474226804123711	0.0	0.0	0.0	0.03432228039557882	0.0
N4-u1-g3	5.287368476709142e-05	0.0	0.0009746588693957114	0.10824742268041238	0.0	0.0	0.0	0.09714950552646888	0.0
N4-u1-g4	0.0	0.0	0.0	0.16494845360824742	0.0	0.0	0.0	0.0	0.0
N5-u1-g1	5.287368476709142e-05	4.780571756382063e-05	0.0	0.061855670103092786	0.7207977207977208	0.0	0.0	0.5363583478766725	0.0
N5-u1-g2	0.05488288478824089	4.780571756382063e-05	0.0	0.24742268041237114	0.02849002849002849	0.02521459227467811	0.0	0.5340314136125655	0.0
N5-u1-g3	0.2299476550520806	9.561143512764126e-05	0.0	0.0	0.19658119658119658	0.0	0.0	0.030250145433391506	0.0
N6-u1-g1	0.8570295563897848	4.780571756382063e-05	0.0	0.0	0.002849002849002849	0.12124463519313304	0.0	0.0005817335660267597	0.01972555746140652
N6-u1-g2	0.0038069053032305823	0.0	0.0	0.0	0.002849002849002849	0.4248927038626609	0.0	0.0005817335660267597	0.01972555746140652
N6-u1-g3	0.0008459789562734627	0.0	0.0	0.0	0.0	0.43293991416309013	0.0	0.0005817335660267597	0.017152658662092625
N6-u1-g4	0.00021149473906836568	0.0001434171526914619	0.0	0.0	0.0	0.0611587982832618	0.0	0.0005817335660267597	0.0
N6-u1-g5	0.0	0.0	0.0	0.0	0.0	0.24248927038626608	0.0017152658662092624	0.0005817335660267597	0.0
N7-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.22298456260720412	0.0	0.0
N7-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.6552315608919382	0.0	0.0
N7-u1-g3	0.0	0.0	0.0	0.15979381443298968	0.0	0.0	0.11492281303602059	0.0	0.0
N7-u1-g4	0.0	0.0	0.0	0.0	0.0	0.0	0.5145797598627787	0.0	0.0
N8-u1-g1	0.0008988526410405541	4.780571756382063e-05	0.0	0.05670103092783505	0.8945868945868946	0.0	0.0	0.5945317044793484	0.0
N8-u1-g2	0.0005287368476709142	0.0	0.0	0.25257731958762886	0.8632478632478633	0.0	0.0	0.5561372891215823	0.0
N8-u1-g3	0.001639084227779834	0.0	0.0	0.02577319587628866	0.18803418803418803	0.011266094420600859	0.0	0.1518324607329843	0.0
N9-u1-g1	0.0	0.000525862893202027	0.0	0.0	0.0	0.000536480686695279	0.0	0.0	0.1183533447684391
N9-u1-g2	0.0	0.012764126589540108	0.0	0.0	0.0	0.000536480686695279	0.0	0.0	0.12264150943396226
N9-u1-g3	0.10548300111034738	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.003430531732418525	0.0	0.7435677530017153
N9-u1-g4	0.00560461058531169	0.0001434171526914619	0.0	0.0	0.002849002849002849	0.0	0.0	0.0	0.15866209262435677
