year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	51	49	.9607
2009	77	69	.8961
2010	42	42	1.0000
2011	41	37	.9024
2012	35	27	.7714
2013	23	16	.6956
2014	12	8	.6666
2015	35	27	.7714
2016	1	1	1.0000
2017	0	0	0
2018	0	0	0
