name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H11-u1	0.9232582257000095	0.9512195121951219	0.07964340245283948	0.08503401360544217	0.8490432317505315	0.9933774834437086	0.44724618447246184	0.011627906976744186	0.1594885598923284	0.0	0.9558359621451105	0.9292929292929293	0.5454545454545454	0.8	0.25	0.9552238805970149
H11-u2	0.050532667106627696	0.7951219512195122	9.850760971285031e-05	0.006802721088435374	0.013819985825655563	0.09602649006622517	0.0	0.12790697674418605	0.008075370121130552	0.0	0.9242902208201893	0.9292929292929293	0.10909090909090909	0.0	0.0	0.9552238805970149
H11-u3	0.6480626001696993	1.0	0.0	0.0	0.1700921332388377	0.08112582781456953	0.0	0.8837209302325582	0.0319650067294751	0.0	0.9716088328075709	0.898989898989899	0.3696969696969697	0.0	0.0	0.9253731343283582
H11-u4	0.711982652965023	0.9853658536585366	0.0002462690242821258	0.003401360544217687	0.09815733522324592	0.4735099337748344	0.0696748506967485	0.872093023255814	0.0006729475100942127	0.5286343612334802	0.9305993690851735	0.98989898989899	0.9212121212121213	0.0	1.0	0.9701492537313433
H11-u5	0.6195908362402187	0.7853658536585366	0.00014776141456927547	0.11904761904761904	0.22360028348688873	0.4966887417218543	0.003981420039814201	0.06976744186046512	0.00033647375504710633	0.5256975036710719	0.9085173501577287	0.7777777777777778	0.7878787878787878	0.0	0.0	0.9253731343283582
H13-u1	0.020835297445083435	0.8	0.0	0.0	0.9603118355776046	0.9039735099337748	0.0	0.4883720930232558	0.048788694481830416	0.0	0.943217665615142	0.9393939393939394	0.9878787878787879	0.0	0.0	0.9776119402985075
H13-u2	0.02074102008107853	0.8	0.0007388070728463773	0.0	0.8653437278525868	0.9304635761589404	0.0	0.4418604651162791	0.36103633916554506	0.0	0.6529968454258676	0.9797979797979798	0.8242424242424242	0.0	0.0	0.9776119402985075
H13-u3	0.16842651079475818	0.9951219512195122	0.0008865684874156529	0.7814625850340136	0.9603118355776046	0.07947019867549669	0.0	0.9302325581395349	0.8805518169582772	0.033773861967694566	0.6845425867507886	0.9393939393939394	0.8303030303030303	0.0	1.0	0.9552238805970149
H13-u4	0.020693881399076082	0.8	0.0	0.0	0.8649893692416726	0.11258278145695365	0.0	0.0	0.005720053835800807	0.0	0.6529968454258676	0.9090909090909091	0.9818181818181818	0.0	0.0	0.4925373134328358
H1-u1	0.947864617705289	0.9951219512195122	0.009900014776141457	0.548469387755102	0.04145995747696669	0.7384105960264901	0.13404114134041142	0.8372093023255814	0.4414535666218035	0.8252569750367107	0.4227129337539432	0.36363636363636365	0.06666666666666667	0.08	0.0	0.1044776119402985
H1-u2	0.8855472800980485	0.9951219512195122	0.009900014776141457	0.548469387755102	0.04145995747696669	0.3990066225165563	0.13404114134041142	0.11627906976744186	0.4414535666218035	0.8252569750367107	0.40063091482649843	0.09090909090909091	0.0	0.08	0.0	0.1044776119402985
H1-u3	0.8862072216460828	0.8341463414634146	0.009949268580997882	0.548469387755102	0.04323175053153792	0.32781456953642385	0.6595885865958858	0.09302325581395349	0.45323014804845224	0.8252569750367107	0.38801261829652994	0.020202020202020204	0.0	0.08	0.0	0.1044776119402985
H1-u4	0.8856886961440558	0.8341463414634146	0.010097029995567157	0.548469387755102	0.03933380581148122	0.32781456953642385	0.6582614465826144	0.08139534883720931	0.4475100942126514	0.8252569750367107	0.38485804416403785	0.020202020202020204	0.0	0.08	0.0	0.1044776119402985
H6-u1	0.9356556990666541	0.0975609756097561	0.6250307836280352	0.07568027210884354	0.09532246633593196	0.9619205298013245	0.0072992700729927005	0.5813953488372093	0.5131224764468372	0.3641703377386197	0.9621451104100947	0.5353535353535354	0.3393939393939394	0.0	0.0	1.0
H6-u10	0.8760724050155557	0.03414634146341464	0.0006895532679899523	0.0017006802721088435	0.18532955350815025	0.9950331125827815	0.0789648307896483	0.08139534883720931	0.35901749663526245	0.0014684287812041115	0.03470031545741325	0.5151515151515151	0.3393939393939394	0.0	0.0	1.0
H6-u11	0.876308098425568	0.0975609756097561	0.00039403043885140126	0.0017006802721088435	0.1856839121190645	0.9685430463576159	0.0006635700066357001	0.08139534883720931	0.3694481830417227	0.0014684287812041115	0.03470031545741325	0.5454545454545454	0.3393939393939394	0.0	0.0	0.9850746268656716
H6-u12	0.7794852455925332	0.03414634146341464	0.0009850760971285033	0.008503401360544218	0.10878809355067329	0.9784768211920529	0.25481088254810885	0.08139534883720931	0.3674293405114401	0.0014684287812041115	0.03470031545741325	0.5555555555555556	0.3393939393939394	0.0	0.0	1.0
H6-u13	0.8754124634675214	0.21951219512195122	0.0007880608777028025	0.0017006802721088435	0.3880226789510985	0.9602649006622517	0.007962840079628402	0.4883720930232558	0.37012113055181695	0.0	0.0	0.5353535353535354	0.3393939393939394	0.0	0.0	1.0
H6-u14	0.875365324785519	0.21951219512195122	0.0005417918534206767	0.0008503401360544217	0.3880226789510985	0.9900662251655629	0.07962840079628401	0.4883720930232558	0.35868102288021536	0.0	0.0	0.5353535353535354	0.3393939393939394	0.0	0.0	1.0
H6-u15	0.8753181861035165	0.21951219512195122	0.0002462690242821258	0.0008503401360544217	0.3880226789510985	0.847682119205298	0.0013271400132714001	0.4883720930232558	0.36911170928667564	0.0	0.0	0.5353535353535354	0.3393939393939394	0.0	0.0	1.0
H6-u16	0.031017252757612898	0.21951219512195122	0.0008373146825592277	0.007653061224489796	0.33841247342310415	0.9370860927152318	0.25547445255474455	0.4883720930232558	0.367092866756393	0.0	0.0	0.5454545454545454	0.3393939393939394	0.0	0.0	1.0
H6-u2	0.9352785896106345	0.03414634146341464	0.6250307836280352	0.07482993197278912	0.09461374911410347	0.9884105960264901	0.0789648307896483	0.27906976744186046	0.506056527590848	0.3641703377386197	0.9621451104100947	0.494949494949495	0.3393939393939394	0.0	0.0	1.0
H6-u3	0.9355614217026492	0.0975609756097561	0.6250307836280352	0.07482993197278912	0.09532246633593196	0.7566225165562914	0.0013271400132714001	0.27906976744186046	0.5134589502018843	0.3641703377386197	0.9621451104100947	0.5252525252525253	0.3393939393939394	0.0	0.0	1.0
H6-u4	0.935231450928632	0.03414634146341464	0.6250307836280352	0.08163265306122448	0.004961020552799433	0.8543046357615894	0.25547445255474455	0.27906976744186046	0.5131224764468372	0.3641703377386197	0.9621451104100947	0.5353535353535354	0.3393939393939394	0.0	0.0	1.0
H6-u5	0.875883850287546	0.0975609756097561	0.001231345121410629	0.0017006802721088435	0.11197732104890148	0.9602649006622517	0.0364963503649635	0.5697674418604651	0.35800807537012114	0.0	0.0	0.5353535353535354	0.3393939393939394	0.0	0.0	1.0
H6-u6	0.8758367116055435	0.0975609756097561	0.0009850760971285033	0.0008503401360544217	0.11197732104890148	0.9867549668874173	0.10816191108161911	0.5697674418604651	0.3465679676985195	0.0	0.0	0.5353535353535354	0.3393939393939394	0.0	0.0	1.0
H6-u7	0.8757895729235411	0.0975609756097561	0.0006895532679899523	0.0008503401360544217	0.11162296243798725	0.8460264900662252	0.029860650298606503	0.5697674418604651	0.35699865410497983	0.0	0.0	0.5353535353535354	0.3393939393939394	0.0	0.0	0.9850746268656716
H6-u8	0.03148863957763741	0.0975609756097561	0.0012805989262670541	0.007653061224489796	0.02303330970942594	0.9370860927152318	0.2840079628400796	0.5697674418604651	0.35497981157469716	0.0	0.0	0.5454545454545454	0.3393939393939394	0.0	0.0	1.0
H6-u9	0.8764023757895729	0.0975609756097561	0.0009358222922720781	0.002551020408163265	0.18603827072997875	0.9768211920529801	0.0072992700729927005	0.5697674418604651	0.36810228802153433	0.0014684287812041115	0.03470031545741325	0.5555555555555556	0.3393939393939394	0.0	0.0	1.0
