year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	20	0	0
2009	28	0	0
2010	8	0	0
2011	16	0	0
2012	43	0	0
2013	18	0	0
2014	18	0	0
2015	13	0	0
2016	1	0	0
2017	0	0	0
2018	0	0	0
