year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	84	0	0
2009	110	0	0
2010	152	0	0
2011	109	0	0
2012	88	0	0
2013	142	0	0
2014	85	0	0
2015	65	0	0
2016	52	0	0
2017	0	0	0
2018	0	0	0
