year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	144	0	0
2009	212	0	0
2010	263	0	0
2011	197	0	0
2012	80	0	0
2013	205	0	0
2014	226	0	0
2015	172	0	0
2016	6	0	0
2017	1	0	0
2018	0	0	0
