year	num.seqs	num.covered	frac.covered
2007	1	0	0
2008	710	0	0
2009	1124	0	0
2010	1275	0	0
2011	2058	0	0
2012	2328	1	.0004
2013	2245	1	.0004
2014	2316	0	0
2015	3129	0	0
2016	2973	0	0
2017	3219	0	0
2018	245	0	0
