year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	123	0	0
2009	121	0	0
2010	155	0	0
2011	122	0	0
2012	90	0	0
2013	158	0	0
2014	93	0	0
2015	71	0	0
2016	80	0	0
2017	13	0	0
2018	0	0	0
