year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	58	0	0
2009	100	0	0
2010	39	0	0
2011	49	0	0
2012	27	0	0
2013	282	0	0
2014	393	0	0
2015	55	0	0
2016	6	0	0
2017	8	0	0
2018	0	0	0
