year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	44	0	0
2009	32	0	0
2010	29	0	0
2011	33	0	0
2012	13	0	0
2013	40	0	0
2014	4	0	0
2015	15	0	0
2016	141	0	0
2017	0	0	0
2018	0	0	0
