name	N1	N2	N3	N4	N5	N6	N7	N8	N9
N1-u1-g1	0.04568286363876699	4.780571756382063e-05	0.0	0.0	0.1339031339031339	0.0	0.0	0.0	0.0
N1-u1-g2	0.7158568180616507	9.561143512764126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g3	0.10262782213292444	9.561143512764126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g1	0.04568286363876699	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g2	0.7309786919050388	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g3	0.10262782213292444	9.561143512764126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u3-g1	0.04874953735525829	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u3-g2	0.10511288531697774	0.0002868343053829238	0.0	0.0	0.46153846153846156	0.003218884120171674	0.0	0.3251890634089587	0.0
N1-u3-g3	0.7153809548987469	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N5-u1-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6467236467236467	0.0	0.0	0.7562536358347877	0.0
N5-u1-g2	0.0388092846190451	0.0	0.0	0.05154639175257732	0.02849002849002849	0.0	0.0	0.08900523560209424	0.0
N5-u1-g3	0.011632210648760112	0.0	0.0	0.04639175257731959	0.1282051282051282	0.0	0.0	0.13496218731820825	0.0
N5-u2-g1	0.00015862105430127426	0.0	0.0	0.0	0.045584045584045586	0.0	0.0	0.4688772542175684	0.0
N5-u2-g2	0.0046528842595040445	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.2286212914485166	0.0
N5-u2-g3	5.287368476709142e-05	0.0	0.0	0.0	0.7150997150997151	0.0	0.0	0.9156486329261199	0.0
N5-u3-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6837606837606838	0.0	0.0	0.3158813263525305	0.0
N5-u3-g2	5.287368476709142e-05	0.0	0.0	0.0	0.02849002849002849	0.0	0.0	0.6521233275159977	0.0
N5-u3-g3	5.287368476709142e-05	0.0	0.0	0.0	0.18518518518518517	0.0	0.0	0.35020360674810935	0.0
N8-u1-g1	0.00021149473906836568	0.0	0.0	0.0	0.7720797720797721	0.0	0.0	0.6695753344968005	0.0
N8-u1-g2	0.0007402315867392798	0.0	0.0	0.0	0.7037037037037037	0.0	0.0	0.11634671320535195	0.0
N8-u2-g1	0.00015862105430127426	0.0	0.0	0.0	0.7720797720797721	0.0	0.0	0.6695753344968005	0.0
N8-u2-g2	0.000634484217205097	0.0	0.0	0.0	0.8433048433048433	0.0	0.0	0.11634671320535195	0.0
N8-u3-g1	0.0004758631629038228	0.0	0.0	0.020618556701030927	0.32763532763532766	0.0	0.0	0.6020942408376964	0.0
N8-u3-g2	0.0008459789562734627	0.0	0.0	0.09278350515463918	0.43304843304843305	0.0	0.0	0.5078534031413613	0.0
N8-u3-g3	0.0	0.0	0.0	0.015463917525773196	0.43874643874643876	0.0	0.0	0.15241419429901104	0.0
