year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	162	0	0
2009	292	0	0
2010	255	0	0
2011	149	0	0
2012	244	0	0
2013	140	0	0
2014	246	0	0
2015	195	0	0
2016	134	0	0
2017	47	0	0
2018	0	0	0
