year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	78	0	0
2009	179	0	0
2010	69	0	0
2011	24	0	0
2012	31	0	0
2013	88	0	0
2014	70	0	0
2015	23	0	0
2016	23	0	0
2017	2	0	0
2018	0	0	0
