year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	44	0	0
2009	29	0	0
2010	28	0	0
2011	31	0	0
2012	7	0	0
2013	40	0	0
2014	3	0	0
2015	7	0	0
2016	1	0	0
2017	0	0	0
2018	0	0	0
