11620	L	AH012598
11620	L	AY179171
11620	L	AY179172
11620	L	AY628200
11620	L	AY628202
11620	L	AY628204
11620	L	FR832710
11620	L	GU481069
11620	L	GU481071
11620	L	GU481073
11620	L	GU481075
11620	L	GU481077
11620	L	GU481079
11620	L	GU979513
11620	L	HQ688674
11620	L	HQ688675
11620	L	JN650518
11620	L	KF478760
11620	L	KF478761
11620	L	KF478762
11620	L	KM821772
11620	L	KM821774
11620	L	KM821776
11620	L	KM821778
11620	L	KM821780
11620	L	KM821782
11620	L	KM821784
11620	L	KM821786
11620	L	KM821788
11620	L	KM821791
11620	L	KM821793
11620	L	KM821795
11620	L	KM821797
11620	L	KM821799
11620	L	KM821801
11620	L	KM821803
11620	L	KM821805
11620	L	KM821807
11620	L	KM821809
11620	L	KM821811
11620	L	KM821813
11620	L	KM821817
11620	L	KM821819
11620	L	KM821821
11620	L	KM821823
11620	L	KM821825
11620	L	KM821827
11620	L	KM821829
11620	L	KM821831
11620	L	KM821834
11620	L	KM821836
11620	L	KM821838
11620	L	KM821840
11620	L	KM821842
11620	L	KM821844
11620	L	KM821846
11620	L	KM821849
11620	L	KM821851
11620	L	KM821853
11620	L	KM821855
11620	L	KM821858
11620	L	KM821860
11620	L	KM821862
11620	L	KM821864
11620	L	KM821866
11620	L	KM821868
11620	L	KM821870
11620	L	KM821873
11620	L	KM821875
11620	L	KM821879
11620	L	KM821881
11620	L	KM821883
11620	L	KM821888
11620	L	KM821891
11620	L	KM821893
11620	L	KM821896
11620	L	KM821898
11620	L	KM821901
11620	L	KM821903
11620	L	KM821905
11620	L	KM821908
11620	L	KM821911
11620	L	KM821913
11620	L	KM821915
11620	L	KM821917
11620	L	KM821919
11620	L	KM821921
11620	L	KM821923
11620	L	KM821926
11620	L	KM821928
11620	L	KM821930
11620	L	KM821932
11620	L	KM821934
11620	L	KM821936
11620	L	KM821938
11620	L	KM821940
11620	L	KM821942
11620	L	KM821944
11620	L	KM821946
11620	L	KM821948
11620	L	KM821950
11620	L	KM821952
11620	L	KM821954
11620	L	KM821956
11620	L	KM821958
11620	L	KM821960
11620	L	KM821962
11620	L	KM821964
11620	L	KM821966
11620	L	KM821968
11620	L	KM821970
11620	L	KM821973
11620	L	KM821975
11620	L	KM821978
11620	L	KM821981
11620	L	KM821983
11620	L	KM821985
11620	L	KM821987
11620	L	KM821989
11620	L	KM821991
11620	L	KM821993
11620	L	KM821995
11620	L	KM821997
11620	L	KM821999
11620	L	KM822001
11620	L	KM822003
11620	L	KM822005
11620	L	KM822007
11620	L	KM822009
11620	L	KM822011
11620	L	KM822013
11620	L	KM822015
11620	L	KM822017
11620	L	KM822019
11620	L	KM822021
11620	L	KM822024
11620	L	KM822026
11620	L	KM822028
11620	L	KM822030
11620	L	KM822032
11620	L	KM822034
11620	L	KM822036
11620	L	KM822038
11620	L	KM822040
11620	L	KM822042
11620	L	KM822044
11620	L	KM822046
11620	L	KM822048
11620	L	KM822050
11620	L	KM822052
11620	L	KM822054
11620	L	KM822056
11620	L	KM822058
11620	L	KM822061
11620	L	KM822064
11620	L	KM822068
11620	L	KM822070
11620	L	KM822073
11620	L	KM822075
11620	L	KM822077
11620	L	KM822079
11620	L	KM822081
11620	L	KM822083
11620	L	KM822085
11620	L	KM822087
11620	L	KM822090
11620	L	KM822092
11620	L	KM822094
11620	L	KM822096
11620	L	KM822098
11620	L	KM822100
11620	L	KM822102
11620	L	KM822104
11620	L	KM822106
11620	L	KM822108
11620	L	KM822110
11620	L	KM822112
11620	L	KM822114
11620	L	KM822116
11620	L	KM822119
11620	L	KM822121
11620	L	KM822123
11620	L	KM822125
11620	L	KM822127
11620	L	KM822129
11620	L	KM822131
11620	L	KT992426
11620	L	KT992427
11620	L	KT992428
11620	L	KT992429
11620	L	KT992430
11620	L	KT992431
11620	L	KT992432
11620	L	KT992433
11620	L	KT992434
11620	L	KT992435
11620	L	KU961972
11620	L	KU978808
11620	L	KU978809
11620	L	KU978812
11620	L	LT601601
11620	L	MF990887
11620	L	MG812630
11620	L	MG812633
11620	L	MG812634
11620	L	MG812637
11620	L	MG812638
11620	L	MG812640
11620	L	MG812642
11620	L	MG812644
11620	L	MG812646
11620	L	MG812649
11620	L	MG812651
11620	L	MG812654
11620	L	MG812659
11620	L	MG812660
11620	L	MG812662
11620	L	MG812664
11620	L	MG812666
11620	L	MG812668
11620	L	MG812671
11620	L	MG812672
11620	L	MG812674
11620	L	MG812676
11620	L	MG812678
11620	L	MG812680
11620	L	MG812682
11620	L	MG812684
11620	L	MH053469
11620	L	MH053471
11620	L	MH053473
11620	L	MH053494
11620	L	MH053499
11620	L	MH053500
11620	L	MH053512
11620	L	MH053515
11620	L	MH053520
11620	L	MH053521
11620	L	MH053524
11620	L	MH053525
11620	L	MH053529
11620	L	MH053535
11620	L	MH053539
11620	L	MH053540
11620	L	MH053542
11620	L	MH053548
11620	L	MH053558
11620	L	MH053563
11620	L	MH053565
11620	L	MH053571
11620	L	MH053587
11620	L	MH053590
11620	L	MH157029
11620	L	MH157033
11620	L	MH157036
11620	L	MH157042
11620	L	MH157049
11620	L	MH157053
11620	L	MH215278
11620	L	MH215280
11620	L	MH215282
11620	L	MH215284
11620	L	MH215286
11620	L	MH215288
11620	L	MK281629
11620	L	MK291251
11620	L	MK291252
11620	L	MK291253
11620	L	MN275172
11620	L	U63094
11620	L	U73034
