name	N1	N2	N3	N4	N5	N6	N7	N8	N9
N1-u1-g1	0.04568286363876699	9.561143512764126e-05	0.0	0.0	0.15954415954415954	0.0	0.0	0.004653868528214078	0.0
N1-u1-g2	0.7158568180616507	9.561143512764126e-05	0.0	0.0	0.0	0.0	0.0	0.0029086678301337987	0.0
N1-u1-g3	0.10283931687199281	9.561143512764126e-05	0.0	0.0	0.0	0.0	0.0	0.002326934264107039	0.0
N1-u2-g1	0.04568286363876699	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0034904013961605585	0.0
N1-u2-g2	0.738539628826733	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g3	0.10283931687199281	9.561143512764126e-05	0.0	0.0	0.0	0.0	0.0	0.002326934264107039	0.0
N1-u3-g1	0.04874953735525829	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u3-g2	0.10511288531697774	9.561143512764126e-05	0.0	0.0	0.5042735042735043	0.0	0.0	0.33740546829552065	0.0
N1-u3-g3	0.7051763337386983	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N5-u1-g1	5.287368476709142e-05	0.0	0.0	0.0	0.7264957264957265	0.0	0.0	0.9790575916230366	0.0
N5-u1-g2	0.029556389784804103	0.0	0.0	0.08762886597938144	0.03418803418803419	0.0	0.0	0.08027923211169284	0.0
N5-u1-g3	0.027388568709353356	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.14834205933682373	0.0
N5-u2-g1	0.001639084227779834	0.0	0.0	0.0	0.045584045584045586	0.0	0.0	0.4694589877835951	0.0
N5-u2-g2	0.1115634748585629	9.561143512764126e-05	0.0	0.0	0.1282051282051282	0.0	0.0	0.2443280977312391	0.0
N5-u2-g3	5.287368476709142e-05	0.0	0.0	0.0	0.6495726495726496	0.0	0.0	0.9191390343222804	0.0
N5-u3-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6866096866096866	0.0	0.0	0.5706806282722513	0.0
N5-u3-g2	5.287368476709142e-05	0.0	0.0	0.03608247422680412	0.17663817663817663	0.0	0.0	0.48051192553810357	0.0
N5-u3-g3	5.287368476709142e-05	0.0	0.0	0.0	0.18803418803418803	0.0	0.0	0.34787667248400234	0.0
N8-u1-g1	0.0019563263363823824	0.0	0.0	0.0	0.7663817663817664	0.0	0.0	0.6678301337987201	0.0
N8-u1-g2	0.0006873579019721884	0.0	0.0	0.0	0.005698005698005698	0.0	0.0	0.11751018033740547	0.0
N8-u2-g1	0.0004758631629038228	0.0	0.0	0.0	0.7663817663817664	0.0	0.0	0.6660849331006399	0.0
N8-u2-g2	0.0	0.0	0.0	0.0	0.005698005698005698	0.0	0.0	0.11634671320535195	0.0
N8-u3-g1	0.00042298947813673135	0.0	0.0	0.02577319587628866	0.5982905982905983	0.0	0.0	0.6340895869691682	0.0
N8-u3-g2	0.009834505366679003	4.780571756382063e-05	0.0	0.09278350515463918	0.43304843304843305	0.0	0.0	0.32577079697498545	0.0
N8-u3-g3	0.0	0.0	0.0	0.0	0.10256410256410256	0.0	0.0	0.15939499709133217	0.0
