11620	S	AF181853	Unknown
11620	S	AF181854	Unknown
11620	S	AF246121	Unknown
11620	S	AF333969	Unknown
11620	S	AY179173	Unknown
11620	S	AY628201	Unknown
11620	S	AY628203	Unknown
11620	S	AY628205	Unknown
11620	S	AY628206	Unknown
11620	S	AY628207	Unknown
11620	S	AY628208	Unknown
11620	S	FR832711	Unknown
11620	S	GU481068	2008
11620	S	GU481070	2008
11620	S	GU481072	2008
11620	S	GU481074	2008
11620	S	GU481076	2008
11620	S	GU481078	2008
11620	S	GU830839	2003
11620	S	HQ688672	Unknown
11620	S	HQ688673	Unknown
11620	S	J04324	Unknown
11620	S	JN650517	1976
11620	S	KF478765	2009
11620	S	KF478766	2012
11620	S	KF478767	2012
11620	S	KM821773	2009
11620	S	KM821775	2009
11620	S	KM821777	2009
11620	S	KM821779	2009
11620	S	KM821781	2009
11620	S	KM821783	2009
11620	S	KM821785	2009
11620	S	KM821787	2010
11620	S	KM821789	2010
11620	S	KM821790	2010
11620	S	KM821792	2010
11620	S	KM821794	2010
11620	S	KM821796	2010
11620	S	KM821798	2010
11620	S	KM821800	2011
11620	S	KM821802	2011
11620	S	KM821804	2011
11620	S	KM821806	2011
11620	S	KM821808	2011
11620	S	KM821810	2011
11620	S	KM821812	2011
11620	S	KM821814	2011
11620	S	KM821815	2011
11620	S	KM821816	2011
11620	S	KM821818	2011
11620	S	KM821820	2011
11620	S	KM821822	2011
11620	S	KM821824	2011
11620	S	KM821826	2011
11620	S	KM821828	2011
11620	S	KM821830	2011
11620	S	KM821832	2011
11620	S	KM821833	2012
11620	S	KM821835	2012
11620	S	KM821837	2012
11620	S	KM821839	2012
11620	S	KM821841	2012
11620	S	KM821843	2012
11620	S	KM821845	2012
11620	S	KM821847	2012
11620	S	KM821848	2012
11620	S	KM821850	2012
11620	S	KM821852	2012
11620	S	KM821854	2012
11620	S	KM821856	2012
11620	S	KM821857	2012
11620	S	KM821859	2012
11620	S	KM821861	2012
11620	S	KM821863	2012
11620	S	KM821865	2012
11620	S	KM821867	2012
11620	S	KM821869	2012
11620	S	KM821871	2012
11620	S	KM821872	2012
11620	S	KM821874	2012
11620	S	KM821876	2012
11620	S	KM821877	2012
11620	S	KM821878	2012
11620	S	KM821880	2012
11620	S	KM821882	2013
11620	S	KM821884	2013
11620	S	KM821885	2013
11620	S	KM821886	2013
11620	S	KM821887	2013
11620	S	KM821889	2013
11620	S	KM821890	2013
11620	S	KM821892	2013
11620	S	KM821894	2013
11620	S	KM821895	2013
11620	S	KM821897	2013
11620	S	KM821899	2013
11620	S	KM821900	2013
11620	S	KM821902	2013
11620	S	KM821904	2013
11620	S	KM821906	2013
11620	S	KM821907	2013
11620	S	KM821909	2013
11620	S	KM821910	2013
11620	S	KM821912	2011
11620	S	KM821914	2011
11620	S	KM821916	2011
11620	S	KM821918	2011
11620	S	KM821920	2011
11620	S	KM821922	2011
11620	S	KM821924	2011
11620	S	KM821925	2011
11620	S	KM821927	2011
