name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.4876760563380282	0.0	0.0	0.36022727272727273	0.0	0.0	0.0	0.0	0.0	0.0
H10-u1-g2	0.0	0.0	0.0	0.009592326139088728	0.0003132832080200501	0.0	0.3057511737089202	0.0	0.0	0.6272727272727273	0.0	0.0	0.0	0.0	0.2	0.0
H10-u2-g1	0.0	0.0	0.0	0.0	0.0003132832080200501	0.0	0.0	0.0	0.0	0.37727272727272726	0.0	0.0	0.0	0.0	0.0	0.0
H10-u2-g2	0.0	0.0	0.0	0.009592326139088728	0.0003132832080200501	0.0	0.3057511737089202	0.0	0.0	0.6272727272727273	0.0	0.0	0.0	0.0	0.2	0.0
H10-u3-g1	0.0	0.0	0.0	0.0	0.0003132832080200501	0.0	0.142018779342723	0.0	0.0	0.8409090909090909	0.0	0.0	0.0	0.0	0.0	0.0
H10-u3-g2	0.0	0.0	0.019036499314686026	0.03117505995203837	0.0003132832080200501	0.0	0.5610328638497653	0.0	0.0	0.36704545454545456	0.0	0.0	0.0	0.0	0.2	0.0
H10-u4-g1	0.0	0.0	0.0	0.0	0.0003132832080200501	0.0	0.0698356807511737	0.0	0.0	0.8636363636363636	0.0	0.0	0.0	0.0	0.0	0.0
H10-u4-g2	0.0	0.0	0.825016498299406	0.03117505995203837	0.0003132832080200501	0.0	0.5645539906103286	0.0	0.0	0.85	0.0	0.0	0.0	0.037037037037037035	1.0	0.0
H10-u5-g1	0.0	0.0	0.0	0.0	0.0003132832080200501	0.0	0.0698356807511737	0.0	0.0	0.8636363636363636	0.0	0.0	0.0	0.0	0.0	0.0
H10-u5-g2	0.0	0.0	0.035433270724402256	0.010391686650679457	0.0003132832080200501	0.0	0.5880281690140845	0.0	0.0	0.5545454545454546	0.0	0.0	0.0	0.0	0.0	0.0
H10-u6-g1	0.0	0.0	0.035534798720747246	0.0	0.0003132832080200501	0.0	0.5880281690140845	0.0	0.0	0.5647727272727273	0.0	0.0	0.0	0.0	0.0	0.0
H10-u6-g2	0.0	0.0	0.0	0.0	0.0003132832080200501	0.0	0.0698356807511737	0.0	0.0	0.8636363636363636	0.0	0.0	0.0	0.0	0.0	0.0
H11-u10-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2849002849002849	0.0	0.0	0.0	0.0	0.0
H11-u10-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u11-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2849002849002849	0.0	0.5029411764705882	0.0	0.0	0.14218009478672985
H11-u11-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u12-g1	0.03625060198765378	0.0	0.0005584039798974568	0.01598721023181455	0.0	0.0	0.0	0.011494252873563218	0.08306294613887086	0.0011363636363636363	0.2962962962962963	0.04504504504504504	0.5235294117647059	0.0	0.0	0.3127962085308057
H11-u12-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u13-g1	0.03625060198765378	0.0	0.0005584039798974568	0.01598721023181455	0.0	0.0	0.0	0.011494252873563218	0.08338741077222583	0.0011363636363636363	0.2962962962962963	0.06306306306306306	0.5235294117647059	0.0	0.0	0.3127962085308057
H11-u13-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u14-g1	0.015016855654305853	0.013761467889908258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2792022792022792	0.24324324324324326	0.03235294117647059	0.0	0.0	0.0
H11-u14-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u15-g1	4.378092027494418e-05	0.21559633027522937	0.003655007868419717	0.0	0.0	0.0	0.0	0.0	0.006164828033744322	0.0	0.2849002849002849	0.0	0.0	0.0	0.0	0.0
H11-u15-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u16-g1	4.378092027494418e-05	0.21559633027522937	0.003655007868419717	0.0	0.0	0.0	0.0	0.0	0.006164828033744322	0.0	0.2849002849002849	0.0	0.0	0.0	0.0	0.0
H11-u16-g2	4.378092027494418e-05	0.0045871559633027525	0.0	0.0	0.010651629072681704	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.023529411764705882	0.0	0.0	0.0
H11-u17-g1	0.0	0.0	0.0	0.0	0.010025062656641603	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u17-g2	4.378092027494418e-05	0.21559633027522937	0.003655007868419717	0.0	0.0	0.0	0.0	0.0	0.006164828033744322	0.0	0.2849002849002849	0.0	0.0	0.0	0.0	0.0
H11-u18-g1	8.756184054988836e-05	0.0045871559633027525	0.0	0.0	0.008458646616541353	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u18-g2	4.378092027494418e-05	0.21559633027522937	0.003655007868419717	0.0	0.0	0.0	0.0	0.0	0.006164828033744322	0.0	0.2849002849002849	0.0	0.0	0.0	0.0	0.0
H11-u19-g1	8.756184054988836e-05	0.0045871559633027525	0.0	0.0	0.008458646616541353	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u19-g2	4.378092027494418e-05	0.21559633027522937	0.003655007868419717	0.0	0.0	0.0	0.0	0.0	0.006164828033744322	0.0	0.2849002849002849	0.0	0.0	0.0	0.0	0.0
H11-u1-g1	0.0	0.0	0.7527793288999441	0.0	0.0006265664160401002	0.0	0.0	0.0	0.0	0.0	0.6923076923076923	0.0	0.8529411764705882	0.0	0.0	0.04739336492890995
H11-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0029342723004694834	0.0	0.0003244646333549643	0.0	0.29914529914529914	0.0	0.0	0.0	0.0	0.0
H11-u2-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0029342723004694834	0.0	0.0003244646333549643	0.0	0.29914529914529914	0.0	0.0	0.0	0.0	0.0
H11-u2-g2	0.07832406637187514	0.03669724770642202	0.0	0.0	0.06453634085213032	0.1042296072507553	0.0	0.0	0.0003244646333549643	0.0	0.7236467236467237	0.15315315315315314	0.14411764705882352	0.0	0.0	0.33175355450236965
H11-u3-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0029342723004694834	0.0	0.0003244646333549643	0.0	0.29914529914529914	0.0	0.0	0.0	0.0	0.0
H11-u3-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u4-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.06572769953051644	0.0	0.0003244646333549643	0.0	0.29914529914529914	0.0	0.0	0.0	0.0	0.0
H11-u4-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u5-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0029342723004694834	0.0	0.0	0.0	0.29914529914529914	0.0	0.0	0.0	0.0	0.0
H11-u5-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u6-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003244646333549643	0.0	0.4045584045584046	0.0	0.0	0.0	0.0	0.0
H11-u6-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u7-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4045584045584046	0.0	0.0	0.0	0.0	0.0
H11-u7-g2	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u8-g1	4.378092027494418e-05	0.0	0.0	0.0	0.004072681704260651	0.0	0.0	0.0	0.0	0.0	0.698005698005698	0.0	0.0	0.0	0.0	0.0
H11-u8-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38461538461538464	0.0	0.0	0.0	0.0	0.0
