year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	15	0	0
2009	9	0	0
2010	13	0	0
2011	33	0	0
2012	14	0	0
2013	17	0	0
2014	24	0	0
2015	8	0	0
2016	1	0	0
2017	0	0	0
2018	0	0	0
