year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	51	50	.9803
2009	77	72	.9350
2010	42	42	1.0000
2011	41	39	.9512
2012	35	32	.9142
2013	23	17	.7391
2014	12	8	.6666
2015	35	35	1.0000
2016	1	1	1.0000
2017	0	0	0
2018	0	0	0
