name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H11-u1-g1	0.1438672574714811	0.6585365853658537	0.0008865684874156529	0.0	0.07087172218284904	0.11423841059602649	0.014598540145985401	0.0	0.0006729475100942127	0.0	0.6056782334384858	0.3838383838383838	0.28484848484848485	0.0	0.0	0.9104477611940298
H11-u1-g2	0.007447911756387291	0.7024390243902439	0.0	0.0	0.2689581856839121	0.9354304635761589	0.0	0.0	0.0265814266487214	0.0	0.2902208201892745	0.0	0.13333333333333333	0.0	0.0	0.0
H11-u1-g3	0.7718016404261336	0.05365853658536585	0.0	0.0	0.0705173635719348	0.052980132450331126	0.0	0.0	0.00033647375504710633	0.0	0.2082018927444795	0.3838383838383838	0.28484848484848485	0.0	0.0	0.04477611940298507
H11-u2-g1	0.020693881399076082	0.5804878048780487	0.0	0.0	0.006732813607370659	0.033112582781456956	0.0	0.0	0.0	0.0	0.6782334384858044	0.46464646464646464	0.0	0.0	0.0	0.14925373134328357
H11-u2-g2	0.02833034788347318	0.004878048780487805	0.0	0.0	0.001417434443656981	0.0016556291390728477	0.0	0.0	0.0	0.0	0.19558359621451105	0.0	0.0	0.0	0.0	0.0
H11-u2-g3	0.027906099745451118	0.004878048780487805	0.0	0.0	0.006732813607370659	0.0	0.0	0.0	0.0	0.0	0.2082018927444795	0.010101010101010102	0.0	0.0	0.0	0.0
H11-u3-g1	0.6041764872254172	0.1902439024390244	0.0	0.0	0.004961020552799433	0.0380794701986755	0.0	0.6046511627906976	0.0	0.0	0.2555205047318612	0.08080808080808081	0.15757575757575756	0.0	0.0	0.8955223880597015
H11-u3-g2	0.024983501461299143	0.8048780487804879	0.0	0.0	0.10807937632884479	0.004966887417218543	0.0	0.6046511627906976	0.0	0.0	0.08832807570977919	0.0	0.12727272727272726	0.0	0.0	0.3805970149253731
H11-u3-g3	0.010983312906571133	0.4975609756097561	0.0	0.0	0.028348688873139617	0.0033112582781456954	0.0	0.0	0.0	0.0	0.6813880126182965	0.6464646464646465	0.2727272727272727	0.0	0.0	0.0
H11-u4-g1	0.004478174790232865	0.2048780487804878	0.0	0.0	0.0024805102763997165	0.0	0.0	0.4186046511627907	0.0	0.0	0.2744479495268139	0.15151515151515152	0.06666666666666667	0.0	0.0	0.029850746268656716
H11-u4-g2	0.005939473932308852	0.2097560975609756	0.0	0.0	0.0705173635719348	0.009933774834437087	0.0	0.3953488372093023	0.0	0.0	0.015772870662460567	0.16161616161616163	0.6424242424242425	0.0	0.0	0.14925373134328357
H11-u4-g3	0.014141604600735363	0.00975609756097561	0.0	0.0	0.004961020552799433	0.13079470198675497	0.0	0.0	0.0	0.0	0.6435331230283912	0.0	0.048484848484848485	0.0	0.0	0.0
H11-u5-g1	0.0057509192042990475	0.7024390243902439	0.0	0.0	0.18355776045357902	0.054635761589403975	0.0	0.0	0.00033647375504710633	0.0	0.28391167192429023	0.5959595959595959	0.14545454545454545	0.0	0.0	0.7761194029850746
H11-u5-g2	0.006976524936362779	0.01951219512195122	0.0	0.0	0.09319631467044649	0.056291390728476824	0.0	0.0	0.0	0.0	0.012618296529968454	0.696969696969697	0.5757575757575758	0.0	0.0	0.14925373134328357
H11-u5-g3	0.01711134156688979	0.02926829268292683	0.0	0.0	0.07583274273564848	0.3228476821192053	0.0	0.0	0.0	0.0	0.6151419558359621	0.020202020202020204	0.030303030303030304	0.0	0.0	0.0
H13-u1-g1	0.0016027151880833412	0.04878048780487805	0.0	0.0	0.8486888731396173	0.061258278145695365	0.0	0.0	0.005720053835800807	0.0	0.006309148264984227	0.5757575757575758	0.696969696969697	0.0	0.0	0.4925373134328358
H13-u1-g2	4.713868200245121e-05	0.0	0.0	0.0	0.8118355776045358	0.9006622516556292	0.0	0.4883720930232558	0.04306864064602961	0.0	0.9369085173501577	0.030303030303030304	0.2909090909090909	0.0	0.0	0.48507462686567165
H13-u2-g1	0.0016027151880833412	0.04878048780487805	0.0	0.0	0.8486888731396173	0.061258278145695365	0.0	0.0	0.005720053835800807	0.0	0.006309148264984227	0.5757575757575758	0.696969696969697	0.0	0.0	0.4925373134328358
H13-u2-g2	0.0	0.0	0.0	0.0	0.00035435861091424523	0.9271523178807947	0.0	0.0	0.07537012113055182	0.0	0.0	0.5050505050505051	0.17575757575757575	0.0	0.0	0.44029850746268656
H13-u3-g1	0.0016027151880833412	0.04878048780487805	0.0	0.0	0.8486888731396173	0.061258278145695365	0.0	0.0	0.005720053835800807	0.0	0.006309148264984227	0.5757575757575758	0.696969696969697	0.0	0.0	0.4925373134328358
H13-u3-g2	0.08489676628641463	0.9365853658536586	0.0006895532679899523	0.0	0.7689581856839122	0.0016556291390728477	0.0	0.9302325581395349	0.8048452220726783	0.0	0.6214511041009464	0.6464646464646465	0.13333333333333333	0.0	0.0	0.9253731343283582
H13-u4-g1	0.0016027151880833412	0.04878048780487805	0.0	0.0	0.8486888731396173	0.061258278145695365	0.0	0.0	0.005720053835800807	0.0	0.006309148264984227	0.5757575757575758	0.696969696969697	0.0	0.0	0.4925373134328358
H13-u4-g2	0.0	0.0	0.0	0.0	0.00035435861091424523	0.04966887417218543	0.0	0.0	0.0	0.0	0.0	0.0	0.28484848484848485	0.0	0.0	0.0
H1-u1-g1	0.20137644951447156	0.0	0.00044328424370782644	0.5391156462585034	0.0	0.013245033112582781	0.0	0.0	0.0	0.00881057268722467	0.0031545741324921135	0.0	0.0	0.08	0.0	0.0
