year	num.seqs	num.covered	frac.covered
2007	1	0	0
2008	565	0	0
2009	7656	0	0
2010	2097	0	0
2011	1874	0	0
2012	1280	0	0
2013	1871	0	0
2014	1371	0	0
2015	1286	0	0
2016	2782	0	0
2017	431	0	0
2018	0	0	0
