year	num.seqs	num.covered	frac.covered
2007	1	0	0
2008	565	36	.0637
2009	7656	6922	.9041
2010	2097	1763	.8407
2011	1874	1339	.7145
2012	1280	800	.6250
2013	1871	1442	.7707
2014	1371	1014	.7396
2015	1286	785	.6104
2016	2782	2375	.8537
2017	431	345	.8004
2018	0	0	0
