11103	None	AB016785	Unknown
11103	None	AB030907	Unknown
11103	None	AB031663	Unknown
11103	None	AB047639	Unknown
11103	None	AB047640	Unknown
11103	None	AB047641	Unknown
11103	None	AB047642	Unknown
11103	None	AB047643	Unknown
11103	None	AB047644	Unknown
11103	None	AB047645	Unknown
11103	None	AB049087	Unknown
11103	None	AB049088	Unknown
11103	None	AB049089	Unknown
11103	None	AB049090	Unknown
11103	None	AB049091	Unknown
11103	None	AB049092	Unknown
11103	None	AB049093	Unknown
11103	None	AB049094	Unknown
11103	None	AB049095	Unknown
11103	None	AB049096	Unknown
11103	None	AB049097	Unknown
11103	None	AB049098	Unknown
11103	None	AB049099	Unknown
11103	None	AB049100	Unknown
11103	None	AB049101	Unknown
11103	None	AB080299	Unknown
11103	None	AB154177	Unknown
11103	None	AB154178	Unknown
11103	None	AB154179	Unknown
11103	None	AB154180	Unknown
11103	None	AB154181	Unknown
11103	None	AB154182	Unknown
11103	None	AB154183	Unknown
11103	None	AB154185	Unknown
11103	None	AB154186	Unknown
11103	None	AB154187	Unknown
11103	None	AB154189	Unknown
11103	None	AB154190	Unknown
11103	None	AB154191	Unknown
11103	None	AB154192	Unknown
11103	None	AB154194	Unknown
11103	None	AB154198	Unknown
11103	None	AB154199	Unknown
11103	None	AB154200	Unknown
11103	None	AB154201	Unknown
11103	None	AB154202	Unknown
11103	None	AB154203	Unknown
11103	None	AB154204	Unknown
11103	None	AB154205	Unknown
11103	None	AB154206	Unknown
11103	None	AB191333	Unknown
11103	None	AB249644	Unknown
11103	None	AB426117	Unknown
11103	None	AB429050	1991
11103	None	AB435162	Unknown
11103	None	AB442219	Unknown
11103	None	AB442220	Unknown
11103	None	AB442221	Unknown
11103	None	AB442222	Unknown
11103	None	AB520610	Unknown
11103	None	AB558135	2005
11103	None	AB559564	Unknown
11103	None	AB622121	2010
11103	None	AB661373	Unknown
11103	None	AB661374	Unknown
11103	None	AB661375	Unknown
11103	None	AB661376	Unknown
11103	None	AB661377	Unknown
11103	None	AB661378	Unknown
11103	None	AB661379	Unknown
11103	None	AB661380	Unknown
11103	None	AB661381	Unknown
11103	None	AB661382	Unknown
11103	None	AB661383	Unknown
11103	None	AB661384	Unknown
11103	None	AB661385	Unknown
11103	None	AB661386	Unknown
11103	None	AB661387	Unknown
11103	None	AB661388	Unknown
11103	None	AB661389	Unknown
11103	None	AB661390	Unknown
11103	None	AB661391	Unknown
11103	None	AB661392	Unknown
11103	None	AB661393	Unknown
11103	None	AB661394	Unknown
11103	None	AB661395	Unknown
11103	None	AB661396	Unknown
11103	None	AB661397	Unknown
11103	None	AB661398	Unknown
11103	None	AB661399	Unknown
11103	None	AB661400	Unknown
11103	None	AB661401	Unknown
11103	None	AB661402	Unknown
11103	None	AB661403	Unknown
11103	None	AB661404	Unknown
11103	None	AB661405	Unknown
11103	None	AB661406	Unknown
11103	None	AB661407	Unknown
11103	None	AB661408	Unknown
11103	None	AB661409	Unknown
11103	None	AB661410	Unknown
11103	None	AB661411	Unknown
11103	None	AB661412	Unknown
11103	None	AB661413	Unknown
11103	None	AB661414	Unknown
11103	None	AB661415	Unknown
11103	None	AB661416	Unknown
11103	None	AB661417	Unknown
11103	None	AB661418	Unknown
11103	None	AB661419	Unknown
11103	None	AB661420	Unknown
11103	None	AB661421	Unknown
11103	None	AB661422	Unknown
11103	None	AB661423	Unknown
11103	None	AB661424	Unknown
11103	None	AB661425	Unknown
11103	None	AB661426	Unknown
11103	None	AB661427	Unknown
11103	None	AB661428	Unknown
11103	None	AB661429	Unknown
11103	None	AB661430	Unknown
11103	None	AB661431	Unknown
11103	None	AB661432	Unknown
11103	None	AB677527	1993
11103	None	AB677528	2010
11103	None	AB677529	1997
11103	None	AB677530	1998
11103	None	AB677531	2003
11103	None	AB677532	2010
11103	None	AB677533	2011
11103	None	AB690460	2011
11103	None	AB690461	2011
11103	None	AB691595	Unknown
11103	None	AB691596	Unknown
11103	None	AB691953	Unknown
11103	None	AB779562	Unknown
11103	None	AB779679	Unknown
11103	None	AB792683	2013
11103	None	AB828699	1998
11103	None	AB828700	1998
11103	None	AB828701	1998
11103	None	AB828702	2005
11103	None	AB828703	2005
11103	None	AB828704	2005
11103	None	AF011751	Unknown
11103	None	AF011752	Unknown
11103	None	AF011753	Unknown
11103	None	AF046866	Unknown
11103	None	AF054247	Unknown
11103	None	AF054248	Unknown
11103	None	AF054249	Unknown
11103	None	AF054250	Unknown
11103	None	AF064490	Unknown
11103	None	AF139594	Unknown
11103	None	AF165045	Unknown
11103	None	AF165046	Unknown
11103	None	AF165047	Unknown
11103	None	AF165048	Unknown
11103	None	AF165049	Unknown
11103	None	AF165050	Unknown
11103	None	AF165051	Unknown
11103	None	AF165052	Unknown
11103	None	AF165053	Unknown
11103	None	AF165054	Unknown
11103	None	AF165055	Unknown
11103	None	AF165056	Unknown
11103	None	AF165057	Unknown
11103	None	AF165058	Unknown
11103	None	AF165059	Unknown
11103	None	AF165060	Unknown
11103	None	AF165061	Unknown
11103	None	AF165062	Unknown
11103	None	AF165063	Unknown
11103	None	AF165064	Unknown
11103	None	AF169002	Unknown
11103	None	AF169003	Unknown
11103	None	AF169004	Unknown
