name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1	4.713868200245121e-05	0.0	0.08161355464709649	0.22959183673469388	0.0	0.0	0.6343729263437292	0.011627906976744186	0.02826379542395693	0.9559471365638766	0.2902208201892745	0.0	0.0	0.0	0.0	0.0
H11-u1	0.062081644197228246	1.0	0.0	0.002551020408163265	0.15308291991495393	0.0347682119205298	0.0013271400132714001	0.8837209302325582	0.03297442799461642	0.0014684287812041115	0.9652996845425867	0.898989898989899	0.3696969696969697	0.0	0.0	0.9253731343283582
H12-u1	0.7814179315546337	0.975609756097561	0.03393587154607693	0.6105442176870748	0.9532246633593197	0.15562913907284767	0.1041804910418049	0.13953488372093023	0.2779273216689098	0.46255506607929514	0.8958990536277602	0.98989898989899	0.11515151515151516	0.0	0.0	0.0
H13-u1	0.018855472800980485	0.0	0.0	0.0	0.8756201275690999	0.5993377483443708	0.0	0.011627906976744186	0.41016150740242263	0.0	0.0031545741324921135	0.9191919191919192	0.7333333333333333	0.0	0.0	0.9776119402985075
H14-u1	0.9295276704063354	0.0	0.03506870905777471	0.9039115646258503	0.8065201984408221	0.11920529801324503	0.31320504313205044	0.36046511627906974	0.10026917900403769	0.856093979441997	0.0	0.6565656565656566	0.10303030303030303	1.0	1.0	0.0
H15-u1	0.07829735080607146	0.9707317073170731	0.029847805742993647	0.011054421768707483	0.11871013465627214	0.6456953642384106	0.5587259455872594	0.011627906976744186	0.07637954239569314	0.37298091042584436	0.0031545741324921135	0.9191919191919192	0.5515151515151515	1.0	1.0	0.8059701492537313
H16-u1	0.00014141604600735364	0.00975609756097561	9.850760971285031e-05	0.004251700680272109	0.0063784549964564135	0.8890728476821192	0.0033178500331785005	0.26744186046511625	0.03297442799461642	0.0014684287812041115	0.9873817034700315	0.9292929292929293	0.9393939393939394	0.2	0.0	0.9402985074626866
H1-u1	0.9337701517865561	0.9951219512195122	0.0033985125350933358	0.689625850340136	0.8153791637136782	0.7168874172185431	0.11612475116124751	0.0	0.8563257065948856	0.9016152716593245	0.6403785488958991	0.6666666666666666	0.2909090909090909	0.8	1.0	0.9477611940298507
H2-u1	0.020411049307061373	0.9512195121951219	0.04826872875929666	0.01445578231292517	0.24946846208362863	0.5529801324503312	0.29263437292634376	0.0	0.001009421265141319	0.002936857562408223	0.5205047318611987	0.30303030303030304	0.0	0.0	0.25	0.7611940298507462
H3-u1	0.002451211464127463	0.624390243902439	0.9293207900310299	0.689625850340136	0.02232459248759745	0.0	0.0537491705374917	0.0	0.0	0.14831130690161526	0.0	0.36363636363636365	0.0	1.0	0.0	0.0
H4-u1	0.7957952295653814	0.004878048780487805	0.11229867507264936	0.9600340136054422	0.0010630758327427356	0.0	0.9389515593895156	0.0	0.0016823687752355316	0.9970631424375918	0.05362776025236593	0.1717171717171717	0.04242424242424243	1.0	1.0	0.0
H5-u1	0.9511643254454606	0.9512195121951219	0.041176180859971434	0.11394557823129252	0.966690290574061	0.8576158940397351	0.9701393497013935	0.46511627906976744	0.03398384925975774	0.540381791483113	0.9905362776025236	0.9090909090909091	0.4727272727272727	0.8	1.0	1.0
H6-u1	0.014660130102762327	0.9219512195121952	0.0152686795054918	0.8214285714285714	0.07866761162296244	0.8460264900662252	0.30590577305905775	0.19767441860465115	0.02489905787348587	0.02643171806167401	0.25236593059936907	0.9191919191919192	0.7878787878787878	0.2	0.0	0.7686567164179104
H7-u1	0.010983312906571133	0.03902439024390244	0.9439491700733882	0.9736394557823129	0.03437278525868179	0.0	0.46715328467153283	0.0	0.013122476446837146	0.9060205580029369	0.01892744479495268	0.20202020202020202	0.13333333333333333	1.0	1.0	0.0
H8-u1	0.0019326859621004997	0.004878048780487805	0.002117913608826282	0.0	0.010985116938341602	0.0033112582781456954	0.009953550099535502	0.9767441860465116	0.25168236877523553	0.4302496328928047	0.03470031545741325	0.030303030303030304	0.17575757575757575	0.2	0.0	0.7985074626865671
H9-u1	0.04350900348826247	0.7853658536585366	0.008077623996453726	0.002551020408163265	0.10524450744153083	0.9536423841059603	0.0	0.8023255813953488	0.9094885598923284	0.0014684287812041115	0.031545741324921134	1.0	0.2909090909090909	0.0	0.0	0.9776119402985075
