year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	65	0	0
2009	128	0	0
2010	169	0	0
2011	66	0	0
2012	37	0	0
2013	424	0	0
2014	444	0	0
2015	89	0	0
2016	77	0	0
2017	8	0	0
2018	0	0	0
