name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1	0.0	0.0	0.03428064818007191	0.0	0.0	0.0	0.583941605839416	0.0	0.0	0.9574155653450808	0.0	0.0	0.0	0.0	0.0	0.0
H11-u1	0.011407561044593194	0.0	0.0	0.0	0.0074415308291991495	0.016556291390728478	0.0	0.0	0.0	0.0	0.9589905362776026	0.0	0.0	0.0	0.0	0.14925373134328357
H12-u1	0.0003771094560196097	0.03902439024390244	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.0006729475100942127	0.0	0.0914826498422713	0.9191919191919192	0.0	0.0	0.0	0.0
H13-u1	0.011878947864617705	0.08292682926829269	0.0	0.0	0.01771793054571226	0.054635761589403975	0.0	0.0	0.0006729475100942127	0.0	0.5583596214511041	0.0	0.7757575757575758	0.0	0.0	0.0
H14-u1	0.0	0.0	0.042456779786238484	0.09608843537414966	0.0	0.0	0.3364299933642999	0.0	0.0	0.4170337738619677	0.0	0.0	0.0	1.0	1.0	0.0
H15-u1	0.0	0.0	0.003300004925380486	0.0	0.0	0.0	0.3357664233576642	0.0	0.0	0.0014684287812041115	0.0	0.0	0.0	0.0	1.0	0.0
H16-u1	0.0008013575940416706	0.0	0.0	0.0	0.0	0.11589403973509933	0.0	0.0	0.00033647375504710633	0.0	0.0	0.0	0.0	0.0	0.0	0.8059701492537313
H1-u1	0.9267464881681908	0.13658536585365855	0.0	0.0	0.6194188518781006	0.006622516556291391	0.0	0.0	0.0	0.0	0.5930599369085173	0.0	0.0	0.0	0.0	0.0
H2-u1	0.03379843499575752	0.9609756097560975	0.0	0.0	0.7165131112686038	0.0	0.0	0.0	0.00033647375504710633	0.0	0.012618296529968454	0.010101010101010102	0.0	0.0	0.0	0.0
H3-u1	0.0	0.0	0.913461064867261	0.0	0.0	0.0	0.49635036496350365	0.0	0.0	0.027900146842878122	0.0	0.0	0.0	0.0	0.0	0.0
H4-u1	0.0	0.0	0.00458060385164754	0.7644557823129252	0.0	0.0	0.0013271400132714001	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	0.0
H5-u1	0.8292165551051193	0.9463414634146341	0.0	0.0	0.9220411055988661	0.09271523178807947	0.0	0.0	0.0006729475100942127	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H6-u1	0.0008484962760441218	0.0	0.0	0.0	0.005315379163713678	0.8725165562913907	0.0	0.05813953488372093	0.00033647375504710633	0.0	0.0031545741324921135	0.0	0.0	0.0	0.0	0.007462686567164179
H7-u1	0.0	0.0	0.8787863862483377	0.1054421768707483	0.0	0.0	0.9542136695421367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0
H8-u1	0.0	0.18536585365853658	0.0	0.0	0.5343727852586818	0.006622516556291391	0.0	0.9767441860465116	0.6288694481830417	0.0	0.012618296529968454	0.0707070707070707	0.06666666666666667	0.0	0.0	0.0
H9-u1	0.0	0.0	0.0	0.0	0.0	0.0347682119205298	0.0	0.8023255813953488	0.8220053835800808	0.0	0.0	0.7171717171717171	0.0	0.0	0.0	0.0
