name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1	0.0	0.0	9.850760971285031e-05	0.0	0.0	0.0	0.5792966157929662	0.0	0.0	0.9662261380323054	0.0	0.0	0.0	0.0	0.0	0.0
H11-u1	0.016168567926840766	0.5121951219512195	0.0	0.0	0.010985116938341602	0.016556291390728478	0.0	0.0	0.0	0.0	0.9936908517350158	0.0	0.0	0.0	0.0	0.029850746268656716
H12-u1	0.0016027151880833412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11041009463722397	0.9191919191919192	0.0	0.0	0.0	0.0
H13-u1	0.13047987178278495	0.004878048780487805	0.0	0.0	0.0031892274982282067	0.061258278145695365	0.0	0.0	0.0033647375504710633	0.0	0.6214511041009464	0.9393939393939394	0.8242424242424242	0.0	0.0	0.9552238805970149
H14-u1	0.0	0.0	0.016007486578338177	0.08843537414965986	0.0	0.0	0.15925680159256803	0.0	0.0	0.3641703377386197	0.0	0.0	0.0	1.0	0.0	0.0
H15-u1	0.0	0.0	0.00019701521942570063	0.0	0.0	0.0	0.30126078301260784	0.0	0.0	0.0014684287812041115	0.0	0.0	0.0	0.0	1.0	0.0
H16-u1	0.0	0.0	0.0	0.0	0.0	0.004966887417218543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8059701492537313
H1-u1	0.936174224568681	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2-u1	0.0023569341001225606	0.9707317073170731	0.0	0.0	0.03508150248051028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H3-u1	0.0	0.0	0.9139536029158253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H4-u1	0.0	0.0	0.00029552282913855094	0.7704081632653061	0.0	0.0	0.0006635700066357001	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0
H5-u1	0.8612708588667861	0.8682926829268293	0.0	0.0	0.9337349397590361	0.009933774834437087	0.0	0.0	0.0	0.0	0.012618296529968454	0.0	0.0	0.0	0.0	0.0
H6-u1	0.008249269350428962	0.0	0.0	0.0	0.0024805102763997165	0.8923841059602649	0.0	0.0	0.00033647375504710633	0.0	0.28391167192429023	0.0	0.0	0.0	0.0	0.9402985074626866
H7-u1	0.0	0.0	0.005467172339063193	0.021258503401360544	0.0	0.0	0.9661579296615793	0.0	0.0	0.0	0.0	0.0	0.0	0.08	1.0	0.0
H8-u1	0.0	0.0	0.0	0.0	0.0	0.0033112582781456954	0.0	0.9767441860465116	0.05417227456258412	0.0	0.012618296529968454	0.1919191919191919	0.12727272727272726	0.0	0.0	0.1044776119402985
H9-u1	0.0	0.0	0.0	0.0	0.0	0.0016556291390728477	0.0	0.011627906976744186	0.8250336473755047	0.0	0.0	0.7474747474747475	0.0	0.0	0.0	0.0
