year	num.seqs	num.covered	frac.covered
2007	1	0	0
2008	501	0	0
2009	986	0	0
2010	1179	0	0
2011	1475	0	0
2012	2110	0	0
2013	1757	0	0
2014	2609	0	0
2015	2919	0	0
2016	2913	0	0
2017	3629	0	0
2018	224	0	0
