name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9383259911894273	0.0	0.0	0.0	0.0	0.0	0.0
H11-u1	0.0	0.0	0.0	0.0	0.00035435861091424523	0.0	0.0	0.0	0.0	0.0	0.9558359621451105	0.0	0.0	0.0	0.0	0.0
H12-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98989898989899	0.0	0.0	0.0	0.0
H13-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7272727272727273	0.0	0.0	0.0
H14-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
H15-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.007962840079628402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
H16-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9328358208955224
H1-u1	0.9192985764118036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2-u1	0.0	0.9512195121951219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H3-u1	0.0	0.0	0.8798699699551791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H4-u1	0.0	0.0	0.0	0.733843537414966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H5-u1	0.0	0.014634146341463415	0.0	0.0	0.9330262225372077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H6-u1	0.0	0.0	0.0	0.0	0.0	0.8460264900662252	0.0	0.0	0.00033647375504710633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H7-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.45454545454545453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H8-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9651162790697675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H9-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33882907133243606	0.0	0.0	0.0	0.0	0.0	0.0	0.0
