year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	100	0	0
2009	139	0	0
2010	203	0	0
2011	266	0	0
2012	343	0	0
2013	565	0	0
2014	1208	0	0
2015	117	0	0
2016	31	0	0
2017	0	0	0
2018	0	0	0
