name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1	0.0	0.0	0.00014776141456927547	0.0	0.0	0.0	0.0	0.0	0.0	0.9559471365638766	0.0	0.0	0.0	0.0	0.0	0.0
H11-u1	0.0015084378240784388	0.01951219512195122	0.0	0.0	0.004252303330970942	0.0	0.0	0.08139534883720931	0.0	0.0	0.9652996845425867	0.0	0.0	0.0	0.0	0.0
H12-u1	0.0387479966060149	0.6829268292682927	0.0	0.0	0.0010630758327427356	0.0	0.0	0.0	0.04407806191117093	0.0	0.1640378548895899	0.98989898989899	0.0	0.0	0.0	0.0
H13-u1	0.0	0.0	0.0	0.0	0.03862508858965273	0.5877483443708609	0.0	0.0	0.04172274562584118	0.0	0.0	0.23232323232323232	0.7333333333333333	0.0	0.0	0.40298507462686567
H14-u1	0.0	0.0	0.003940304388514013	0.11564625850340136	0.0	0.0	0.003981420039814201	0.0	0.0	0.00881057268722467	0.0	0.0	0.0	1.0	0.0	0.0
H15-u1	0.0	0.0	0.0006402994631335271	0.008503401360544218	0.0	0.0	0.544127405441274	0.0	0.00033647375504710633	0.0014684287812041115	0.0	0.0	0.0	0.8	1.0	0.0
H16-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022082018927444796	0.0	0.21212121212121213	0.0	0.0	0.9402985074626866
H1-u1	0.9337701517865561	0.8195121951219512	0.0	0.0	0.6860382707299787	0.6870860927152318	0.0	0.0	0.02388963660834455	0.0	0.022082018927444796	0.6565656565656566	0.0	0.0	0.0	0.0
H2-u1	0.0010370510040539267	0.9512195121951219	0.0016253755602620302	0.0	0.019489723600283487	0.152317880794702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H3-u1	0.0	0.0	0.9293207900310299	0.02806122448979592	0.00815024805102764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H4-u1	0.0	0.0	0.022706004038811997	0.9566326530612245	0.0	0.0	0.11147976111479761	0.0	0.0	0.7562408223201175	0.0	0.0	0.0	0.8	1.0	0.0
H5-u1	0.8542471952484209	0.9512195121951219	0.0	0.0	0.966690290574061	0.2152317880794702	0.0	0.06976744186046512	0.00033647375504710633	0.0	0.6088328075709779	0.3939393939393939	0.13333333333333333	0.0	0.0	0.13432835820895522
H6-u1	0.009899123220514755	0.8146341463414634	0.0	0.07653061224489796	0.004252303330970942	0.8460264900662252	0.0	0.0	0.00033647375504710633	0.0	0.015772870662460567	0.0	0.10909090909090909	0.0	0.0	0.0
H7-u1	0.0	0.0	0.1078658326355711	0.16751700680272108	0.0	0.0	0.46715328467153283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0
H8-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9651162790697675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H9-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7441860465116279	0.9094885598923284	0.0	0.0	0.36363636363636365	0.0	0.0	0.0	0.0
