year	num.seqs	num.covered	frac.covered
2007	0	0	0
2008	51	0	0
2009	77	0	0
2010	42	0	0
2011	41	0	0
2012	35	0	0
2013	23	0	0
2014	12	0	0
2015	35	0	0
2016	1	0	0
2017	0	0	0
2018	0	0	0
