name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1-g1	0.0	0.0	9.850760971285031e-05	0.0	0.0	0.0	0.003981420039814201	0.0	0.0	0.39060205580029367	0.0	0.0	0.0	0.0	0.0	0.0
H10-u1-g2	0.0	0.0	0.031522435108112104	0.0	0.0	0.0	0.581950895819509	0.0	0.005720053835800807	0.5374449339207048	0.0	0.0	0.0	0.0	0.0	0.0
H10-u1-g3	0.0	0.0	0.03570900852090824	0.0	0.0	0.0	0.583941605839416	0.0	0.0	0.07929515418502203	0.0	0.0	0.0	0.0	0.0	0.0
H11-u1-g1	0.04011501838408598	0.1951219512195122	0.0	0.0	0.004252303330970942	0.0	0.0	0.2558139534883721	0.0	0.0	0.2586750788643533	0.08080808080808081	0.20606060606060606	0.0	0.0	0.6194029850746269
H11-u1-g2	0.0049495616102573775	0.6780487804878049	0.0	0.0	0.012048192771084338	0.0033112582781456954	0.0	0.7093023255813954	0.0	0.0	0.2902208201892745	0.0	0.06666666666666667	0.0	0.0	0.3805970149253731
H11-u1-g3	0.0008484962760441218	0.4975609756097561	0.0	0.0	0.060240963855421686	0.0	0.0	0.06976744186046512	0.0	0.0	0.6782334384858044	0.0	0.048484848484848485	0.0	0.0	0.0
H12-u1-g1	0.0011784670500612803	0.03414634146341464	4.925380485642516e-05	0.0	0.0	0.0	0.0	0.0	0.15746971736204576	0.0	0.21766561514195584	0.08080808080808081	0.06666666666666667	0.0	0.0	0.0
H12-u1-g2	0.00018855472800980485	0.9170731707317074	0.0008373146825592277	0.0017006802721088435	0.6059532246633593	0.0	0.0006635700066357001	0.06976744186046512	0.08781965006729475	0.0	0.06309148264984227	0.898989898989899	0.0	0.0	0.0	0.0
H12-u1-g3	0.7788724427265014	0.7853658536585366	0.0	0.4651360544217687	0.001771793054571226	0.0	0.006635700066357001	0.0	0.13088829071332436	0.002936857562408223	0.668769716088328	0.5858585858585859	0.0	0.0	0.0	0.0
H13-u1-g1	0.0008484962760441218	0.0	0.0	0.0	0.6073706591070163	0.052980132450331126	0.0	0.0	0.0050471063257065945	0.0	0.0031545741324921135	0.898989898989899	0.5393939393939394	0.0	0.0	0.4925373134328358
H13-u1-g2	0.0014612991420759876	0.0	0.0	0.0	0.8649893692416726	0.5927152317880795	0.0	0.011627906976744186	0.4064602960969044	0.0	0.0	0.48484848484848486	0.3151515151515151	0.0	0.0	0.48507462686567165
H14-u1-g1	0.0009899123220514755	0.0	0.01768211594345663	0.2950680272108844	0.006024096385542169	0.0	0.23291307232913072	0.0	0.00639300134589502	0.7650513950073421	0.0	0.0	0.0	1.0	1.0	0.0
H14-u1-g2	0.0	0.0	0.020489582820272866	0.8418367346938775	0.0	0.0	0.0404777704047777	0.06976744186046512	0.0	0.44493392070484583	0.0	0.0	0.0	1.0	0.0	0.0
H15-u1-g1	0.009851984538512304	0.8048780487804879	0.0007388070728463773	0.00935374149659864	0.0007087172218284905	0.25	0.5587259455872594	0.0	0.024226110363391656	0.05433186490455213	0.0	0.1717171717171717	0.0	1.0	1.0	0.0
H16-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003028263795423957	0.0	0.0031545741324921135	0.0	0.24848484848484848	0.0	0.0	0.11940298507462686
H16-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0033112582781456954	0.0	0.0	0.0	0.0	0.5362776025236593	0.0	0.3090909090909091	0.0	0.0	0.11940298507462686
H16-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5741324921135647	0.3838383838383838	0.8181818181818182	0.0	0.0	0.7014925373134329
