name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39060205580029367	0.0	0.0	0.0	0.0	0.0	0.0
H10-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5374449339207048	0.0	0.0	0.0	0.0	0.0	0.0
H10-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07929515418502203	0.0	0.0	0.0	0.0	0.0	0.0
H11-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2586750788643533	0.0	0.0	0.0	0.0	0.0
H11-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2870662460567823	0.0	0.0	0.0	0.0	0.0
H11-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6782334384858044	0.0	0.0	0.0	0.0	0.0
H12-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08080808080808081	0.0	0.0	0.0	0.0
H12-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.898989898989899	0.0	0.0	0.0	0.0
H12-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5858585858585859	0.0	0.0	0.0	0.0
H13-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5393939393939394	0.0	0.0	0.0
H13-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3151515151515151	0.0	0.0	0.0
H14-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
H14-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
H15-u1-g1	0.0	0.0	0.0	0.008503401360544218	0.0	0.0	0.005972130059721301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
H16-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11940298507462686
H16-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11940298507462686
H16-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7014925373134329
H1-u1-g1	0.12076930329028	0.0	0.0	0.0	0.0	0.0016556291390728477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H1-u1-g2	0.79711511266145	0.004878048780487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
