name	N1	N2	N3	N4	N5	N6	N7	N8	N9
N1-u1	0.857416317450463	9.249410350090182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1	0.0	0.8486333996207742	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1	0.0	0.0	0.9222096956031567	0.0	0.0	0.0	0.0	0.0	0.0
N4-u1	0.0	0.0	0.0	0.84375	0.0	0.0	0.0	0.0	0.0
N5-u1	0.0	0.0	0.0	0.0	0.9157894736842105	0.0	0.0	0.9701195219123506	0.0
N6-u1	0.0	0.0	0.0	0.0	0.0	0.8143790849673203	0.0	0.0	0.0
N7-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.9131175468483816	0.0	0.0
N8-u1	0.0005690930725852346	0.0	0.0	0.00625	0.8789473684210526	0.0	0.0	0.8658698539176627	0.0
N9-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9351032448377581
