name	N1	N2	N3	N4	N5	N6	N7	N8	N9
N1-u1-g1	0.7026383968698778	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g2	0.0486966636704912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g3	0.09971976947073441	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g1	0.0	0.7818625107562864	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g2	0.0	0.7883162826274023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g3	0.0	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g4	0.0	0.6352901807056124	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g5	0.0	0.08710201740128119	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g1	0.0	0.0	0.5126705653021443	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g2	0.0	0.0	0.1949317738791423	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g3	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g4	0.0	0.0	0.001949317738791423	0.0	0.0	0.0	0.0	0.0	0.0
N4-u1-g1	0.0	0.0	0.0	0.6391752577319587	0.0	0.0	0.0	0.0	0.0
N4-u1-g2	0.0	0.0	0.0	0.5927835051546392	0.0	0.0	0.0	0.0	0.0
N4-u1-g3	0.0	0.0	0.0	0.09278350515463918	0.0	0.0	0.0	0.0	0.0
N4-u1-g4	0.0	0.0	0.0	0.10824742268041238	0.0	0.0	0.0	0.0	0.0
N5-u1-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6296296296296297	0.0	0.0	0.0	0.0
N5-u1-g2	0.0	0.0	0.0	0.0	0.022792022792022793	0.0	0.0	0.0	0.0
N5-u1-g3	0.0	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.0	0.0
N6-u1-g1	0.0	0.0	0.0	0.0	0.0	0.08530042918454936	0.0	0.0	0.0
N6-u1-g2	0.0	0.0	0.0	0.0	0.0	0.15879828326180256	0.0	0.0	0.0
N6-u1-g3	0.0	0.0	0.0	0.0	0.0	0.33798283261802575	0.0	0.0	0.0
N6-u1-g4	0.0	0.0	0.0	0.0	0.0	0.05203862660944206	0.0	0.0	0.0
N6-u1-g5	0.0	0.0	0.0	0.0	0.0	0.20439914163090128	0.0	0.0	0.0
N7-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.21612349914236706	0.0	0.0
N7-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.6020583190394511	0.0	0.0
N7-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.051457975986277875	0.0	0.0
N7-u1-g4	0.0	0.0	0.0	0.0	0.0	0.0	0.49056603773584906	0.0	0.0
N8-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5322862129144852	0.0
N8-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4758580570098895	0.0
N8-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15008726003490402	0.0
N9-u1-g1	0.0	0.0	0.0	0.0	0.0	0.000536480686695279	0.0	0.0	0.10463121783876501
N9-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060891938250428816
N9-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7186963979416809
N9-u1-g4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13379073756432247
