name	N1	N2	N3	N4	N5	N6	N7	N8	N9
N1-u1-g1	0.7050705863691641	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g2	0.04874953735525829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g3	0.10241632739385607	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g1	0.0	0.8037097236829525	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g2	0.0	0.8274691653121713	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g3	0.0	0.03322497370685534	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g4	0.0	0.7746438474041495	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N2-u1-g5	0.0	0.7162730662587246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g1	0.0	0.0	0.5175438596491229	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g2	0.0	0.0	0.2046783625730994	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g3	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0
N3-u1-g4	0.0	0.0	0.024366471734892786	0.0	0.0	0.0	0.0	0.0	0.0
N4-u1-g1	0.0	0.0	0.0	0.6649484536082474	0.0	0.0	0.0	0.0	0.0
N4-u1-g2	0.0	0.0	0.0	0.7474226804123711	0.0	0.0	0.0	0.0	0.0
N4-u1-g3	0.0	0.0	0.0	0.10824742268041238	0.0	0.0	0.0	0.0	0.0
N4-u1-g4	0.0	0.0	0.0	0.11855670103092783	0.0	0.0	0.0	0.0	0.0
N5-u1-g1	5.287368476709142e-05	0.0	0.0	0.0	0.7207977207977208	0.0	0.0	0.008726003490401396	0.0
N5-u1-g2	0.0	0.0	0.0	0.0	0.02849002849002849	0.0	0.0	0.0	0.0
N5-u1-g3	0.0	0.0	0.0	0.0	0.19658119658119658	0.0	0.0	0.0	0.0
N6-u1-g1	0.0	0.0	0.0	0.0	0.0	0.10085836909871244	0.0	0.0	0.0
N6-u1-g2	0.0	0.0	0.0	0.0	0.0	0.42435622317596566	0.0	0.0	0.0
N6-u1-g3	0.0	0.0	0.0	0.0	0.0	0.43293991416309013	0.0	0.0	0.0
N6-u1-g4	0.0	0.0	0.0	0.0	0.0	0.05472103004291846	0.0	0.0005817335660267597	0.0
N6-u1-g5	0.0	0.0	0.0	0.0	0.0	0.24141630901287553	0.0	0.0005817335660267597	0.0
N7-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.22298456260720412	0.0	0.0
N7-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.6552315608919382	0.0	0.0
N7-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.11149228130360206	0.0	0.0
N7-u1-g4	0.0	0.0	0.0	0.0	0.0	0.0	0.5145797598627787	0.0	0.0
N8-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5939499709133217	0.0
N8-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5561372891215823	0.0
N8-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1518324607329843	0.0
N9-u1-g1	0.0	0.0	0.0	0.0	0.0	0.000536480686695279	0.0	0.0	0.1183533447684391
N9-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12264150943396226
N9-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7435677530017153
N9-u1-g4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15866209262435677
