coverage.against.year	num.seqs.against.year	design.up.to.year	num.seqs.up.to.year	coverage
upto2012	7	2013	18	0.914286
upto2012	7	2013	18	0.571429
upto2012	7	2013	18	0.957143
upto2012	7	2013	18	1
upto2012	7	2013	18	0.978571
upto2012	7	2013	18	0.928571
upto2012	7	2013	18	0.971429
upto2012	7	2013	18	1
upto2012	7	2013	18	1
upto2012	7	2014	18	1
upto2012	7	2014	18	1
upto2012	7	2014	18	1
upto2012	7	2014	18	0.964286
upto2012	7	2014	18	1
upto2012	7	2014	18	1
upto2012	7	2014	18	1
upto2012	7	2014	18	1
upto2012	7	2014	18	0.928571
upto2012	7	2014	18	1
upto2012	7	2015	18	0.95
upto2012	7	2015	18	1
upto2012	7	2015	18	0.95
upto2012	7	2015	18	0.957143
upto2012	7	2015	18	1
upto2012	7	2015	18	0.957143
upto2012	7	2015	18	1
upto2012	7	2015	18	0.978571
upto2012	7	2015	18	0.928571
upto2012	7	2015	18	1
upto2012	7	2016	18	1
upto2012	7	2016	18	1
upto2012	7	2016	18	1
upto2012	7	2016	18	1
upto2012	7	2016	18	1
upto2012	7	2016	18	0.971429
upto2012	7	2016	18	1
upto2012	7	2016	18	1
upto2012	7	2016	18	1
upto2012	7	2016	18	1
upto2012	7	2017	18	0.971429
upto2012	7	2017	18	1
upto2012	7	2017	18	1
upto2012	7	2017	18	0.928571
upto2012	7	2017	18	1
upto2012	7	2017	18	1
upto2012	7	2017	18	0.964286
upto2012	7	2017	18	1
upto2012	7	2017	18	0.928571
upto2012	7	2017	18	1
upto2012	7	2018	22	0.964286
upto2012	7	2018	22	0.585714
upto2012	7	2018	22	1
upto2012	7	2018	22	1
upto2012	7	2018	22	1
upto2012	7	2018	22	1
upto2012	7	2018	22	0.564286
upto2012	7	2018	22	1
upto2012	7	2018	22	1
upto2012	7	2018	22	0.978571
upto2012	7	2019	22	1
upto2012	7	2019	22	0.971429
upto2012	7	2019	22	0.978571
upto2012	7	2019	22	1
upto2012	7	2019	22	1
upto2012	7	2019	22	0.571429
upto2012	7	2019	22	1
upto2012	7	2019	22	1
upto2012	7	2019	22	1
upto2012	7	2019	22	1
2007	1	2005	4	0.85
2007	1	2005	4	1
2007	1	2005	4	0.85
2007	1	2005	4	0.85
2007	1	2005	4	0.9
2007	1	2005	4	0.7
2007	1	2005	4	0
2007	1	2005	4	0.9
2007	1	2005	4	0.8
2007	1	2005	4	0
2007	1	2006	4	0.05
2007	1	2006	4	0.85
2007	1	2006	4	0
2007	1	2006	4	0.8
2007	1	2006	4	0
2007	1	2006	4	0.7
2007	1	2006	4	0.05
2007	1	2006	4	0.7
2007	1	2006	4	1
2007	1	2006	4	0.05
2007	1	2007	5	1
2007	1	2007	5	1
2007	1	2007	5	0.05
2007	1	2007	5	1
2007	1	2007	5	0.7
2007	1	2007	5	1
2007	1	2007	5	1
2007	1	2007	5	1
2007	1	2007	5	0.7
2007	1	2007	5	0.9
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2008	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2009	7	1
2007	1	2010	7	1
2007	1	2010	7	1
2007	1	2010	7	1
2007	1	2010	7	1
2007	1	2010	7	1
2007	1	2010	7	1
2007	1	2010	7	0.95
2007	1	2010	7	0.7
2007	1	2010	7	1
2007	1	2010	7	1
2007	1	2011	7	1
2007	1	2011	7	1
2007	1	2011	7	1
2007	1	2011	7	1
2007	1	2011	7	1
2007	1	2011	7	1
2007	1	2011	7	1
2007	1	2011	7	1
2007	1	2011	7	1
2007	1	2011	7	0.7
2007	1	2012	7	1
2007	1	2012	7	1
2007	1	2012	7	1
2007	1	2012	7	1
2007	1	2012	7	1
2007	1	2012	7	1
2007	1	2012	7	1
2007	1	2012	7	1
2007	1	2012	7	0.7
2007	1	2012	7	1
2007	1	2013	18	0.95
2007	1	2013	18	1
2007	1	2013	18	1
2007	1	2013	18	0.95
2007	1	2013	18	1
2007	1	2013	18	1
2007	1	2013	18	1
2007	1	2013	18	1
2007	1	2013	18	1
2007	1	2013	18	1
2007	1	2014	18	1
2007	1	2014	18	1
2007	1	2014	18	1
2007	1	2014	18	0.95
2007	1	2014	18	1
2007	1	2014	18	1
2007	1	2014	18	1
2007	1	2014	18	1
2007	1	2014	18	1
2007	1	2014	18	1
2007	1	2015	18	0.95
2007	1	2015	18	1
2007	1	2015	18	0.95
2007	1	2015	18	1
2007	1	2015	18	1
2007	1	2015	18	1
2007	1	2015	18	1
2007	1	2015	18	1
2007	1	2015	18	1
2007	1	2015	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2016	18	1
2007	1	2017	18	1
2007	1	2017	18	1
2007	1	2017	18	1
2007	1	2017	18	1
2007	1	2017	18	1
2007	1	2017	18	1
2007	1	2017	18	0.95
2007	1	2017	18	1
2007	1	2017	18	1
2007	1	2017	18	1
2007	1	2018	22	1
2007	1	2018	22	1
2007	1	2018	22	1
2007	1	2018	22	1
2007	1	2018	22	1
2007	1	2018	22	1
2007	1	2018	22	0.95
2007	1	2018	22	1
2007	1	2018	22	1
2007	1	2018	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2007	1	2019	22	1
2008	2	2005	4	0.8
2008	2	2005	4	1
2008	2	2005	4	0.95
2008	2	2005	4	0.8
2008	2	2005	4	0.85
2008	2	2005	4	0.7
2008	2	2005	4	0
2008	2	2005	4	0.9
2008	2	2005	4	0.75
2008	2	2005	4	0
2008	2	2006	4	0.05
2008	2	2006	4	0.65
2008	2	2006	4	0
2008	2	2006	4	0.8
2008	2	2006	4	0
2008	2	2006	4	0.7
2008	2	2006	4	0.05
2008	2	2006	4	0.7
2008	2	2006	4	1
2008	2	2006	4	0.05
2008	2	2007	5	1
2008	2	2007	5	1
2008	2	2007	5	0.05
2008	2	2007	5	0.95
2008	2	2007	5	0.7
2008	2	2007	5	1
2008	2	2007	5	1
2008	2	2007	5	1
2008	2	2007	5	0.7
2008	2	2007	5	0.9
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2008	7	1
2008	2	2009	7	0.9
2008	2	2009	7	1
2008	2	2009	7	1
2008	2	2009	7	1
2008	2	2009	7	1
2008	2	2009	7	1
2008	2	2009	7	1
2008	2	2009	7	1
2008	2	2009	7	1
2008	2	2009	7	1
2008	2	2010	7	1
2008	2	2010	7	1
2008	2	2010	7	1
2008	2	2010	7	1
2008	2	2010	7	1
2008	2	2010	7	1
2008	2	2010	7	1
2008	2	2010	7	0.7
2008	2	2010	7	1
2008	2	2010	7	1
2008	2	2011	7	1
2008	2	2011	7	1
2008	2	2011	7	1
2008	2	2011	7	1
2008	2	2011	7	1
2008	2	2011	7	1
2008	2	2011	7	1
2008	2	2011	7	1
2008	2	2011	7	1
2008	2	2011	7	0.7
2008	2	2012	7	1
2008	2	2012	7	1
2008	2	2012	7	1
2008	2	2012	7	1
2008	2	2012	7	1
2008	2	2012	7	1
2008	2	2012	7	1
2008	2	2012	7	1
2008	2	2012	7	0.7
2008	2	2012	7	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2013	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2014	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2015	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2016	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2017	18	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2018	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2008	2	2019	22	1
2013	11	2005	4	0.890909
2013	11	2005	4	0.986364
2013	11	2005	4	0.695455
2013	11	2005	4	0.9
2013	11	2005	4	0.840909
2013	11	2005	4	0.777273
2013	11	2005	4	0
2013	11	2005	4	0.831818
2013	11	2005	4	0.890909
2013	11	2005	4	0
2013	11	2006	4	0.0454545
2013	11	2006	4	0.895455
2013	11	2006	4	0
2013	11	2006	4	0.8
2013	11	2006	4	0
2013	11	2006	4	0.777273
2013	11	2006	4	0.0454545
2013	11	2006	4	0.777273
2013	11	2006	4	0.995455
2013	11	2006	4	0.0454545
2013	11	2007	5	0.945455
2013	11	2007	5	0.795455
2013	11	2007	5	0.0454545
2013	11	2007	5	0.85
2013	11	2007	5	0.777273
2013	11	2007	5	0.786364
2013	11	2007	5	0.945455
2013	11	2007	5	0.986364
2013	11	2007	5	0.777273
2013	11	2007	5	0.790909
2013	11	2008	7	0.986364
2013	11	2008	7	0.981818
2013	11	2008	7	0.986364
2013	11	2008	7	0.986364
2013	11	2008	7	0.995455
2013	11	2008	7	0.940909
2013	11	2008	7	0.895455
2013	11	2008	7	0.990909
2013	11	2008	7	0.890909
2013	11	2008	7	0.781818
2013	11	2009	7	0.777273
2013	11	2009	7	0.936364
2013	11	2009	7	0.986364
2013	11	2009	7	0.986364
2013	11	2009	7	0.886364
2013	11	2009	7	0.986364
2013	11	2009	7	0.745455
2013	11	2009	7	0.95
2013	11	2009	7	0.95
2013	11	2009	7	0.990909
2013	11	2010	7	0.936364
2013	11	2010	7	0.986364
2013	11	2010	7	0.995455
2013	11	2010	7	0.981818
2013	11	2010	7	0.890909
2013	11	2010	7	0.931818
2013	11	2010	7	0.940909
2013	11	2010	7	0.777273
2013	11	2010	7	0.945455
2013	11	2010	7	0.990909
2013	11	2011	7	0.990909
2013	11	2011	7	0.995455
2013	11	2011	7	0.995455
2013	11	2011	7	0.990909
2013	11	2011	7	0.981818
2013	11	2011	7	0.827273
2013	11	2011	7	0.981818
2013	11	2011	7	0.986364
2013	11	2011	7	0.990909
2013	11	2011	7	0.777273
2013	11	2012	7	0.986364
2013	11	2012	7	0.790909
2013	11	2012	7	0.845455
2013	11	2012	7	0.981818
2013	11	2012	7	0.986364
2013	11	2012	7	0.995455
2013	11	2012	7	0.986364
2013	11	2012	7	0.990909
2013	11	2012	7	0.777273
2013	11	2012	7	1
2013	11	2013	18	1
2013	11	2013	18	1
2013	11	2013	18	1
2013	11	2013	18	1
2013	11	2013	18	1
2013	11	2013	18	0.995455
2013	11	2013	18	1
2013	11	2013	18	1
2013	11	2013	18	1
2013	11	2013	18	1
2013	11	2014	18	1
2013	11	2014	18	0.995455
2013	11	2014	18	1
2013	11	2014	18	1
2013	11	2014	18	1
2013	11	2014	18	1
2013	11	2014	18	0.995455
2013	11	2014	18	1
2013	11	2014	18	1
2013	11	2014	18	0.995455
2013	11	2015	18	0.995455
2013	11	2015	18	1
2013	11	2015	18	0.995455
2013	11	2015	18	0.995455
2013	11	2015	18	1
2013	11	2015	18	0.995455
2013	11	2015	18	0.995455
2013	11	2015	18	0.995455
2013	11	2015	18	1
2013	11	2015	18	1
2013	11	2016	18	0.995455
2013	11	2016	18	1
2013	11	2016	18	1
2013	11	2016	18	1
2013	11	2016	18	1
2013	11	2016	18	1
2013	11	2016	18	1
2013	11	2016	18	1
2013	11	2016	18	1
2013	11	2016	18	1
2013	11	2017	18	1
2013	11	2017	18	1
2013	11	2017	18	1
2013	11	2017	18	1
2013	11	2017	18	1
2013	11	2017	18	0.995455
2013	11	2017	18	1
2013	11	2017	18	1
2013	11	2017	18	1
2013	11	2017	18	1
2013	11	2018	22	0.995455
2013	11	2018	22	1
2013	11	2018	22	1
2013	11	2018	22	1
2013	11	2018	22	1
2013	11	2018	22	1
2013	11	2018	22	0.968182
2013	11	2018	22	1
2013	11	2018	22	1
2013	11	2018	22	0.995455
2013	11	2019	22	1
2013	11	2019	22	1
2013	11	2019	22	1
2013	11	2019	22	1
2013	11	2019	22	1
2013	11	2019	22	0.990909
2013	11	2019	22	0.995455
2013	11	2019	22	1
2013	11	2019	22	1
2013	11	2019	22	1
2018	4	2005	4	0.65
2018	4	2005	4	1
2018	4	2005	4	0.75
2018	4	2005	4	0.85
2018	4	2005	4	0.85
2018	4	2005	4	0.75
2018	4	2005	4	0
2018	4	2005	4	0.8
2018	4	2005	4	0.8
2018	4	2005	4	0
2018	4	2006	4	0.05
2018	4	2006	4	0.75
2018	4	2006	4	0
2018	4	2006	4	0.7
2018	4	2006	4	0
2018	4	2006	4	0.75
2018	4	2006	4	0.05
2018	4	2006	4	0.75
2018	4	2006	4	1
2018	4	2006	4	0.05
2018	4	2007	5	0.8
2018	4	2007	5	0.75
2018	4	2007	5	0.05
2018	4	2007	5	0.8
2018	4	2007	5	0.75
2018	4	2007	5	0.8
2018	4	2007	5	0.75
2018	4	2007	5	0.9
2018	4	2007	5	0.75
2018	4	2007	5	0.85
2018	4	2008	7	0.95
2018	4	2008	7	1
2018	4	2008	7	0.95
2018	4	2008	7	0.95
2018	4	2008	7	1
2018	4	2008	7	0.9
2018	4	2008	7	0.75
2018	4	2008	7	1
2018	4	2008	7	0.75
2018	4	2008	7	0.85
2018	4	2009	7	0.8
2018	4	2009	7	0.95
2018	4	2009	7	0.95
2018	4	2009	7	0.95
2018	4	2009	7	0.75
2018	4	2009	7	0.95
2018	4	2009	7	0.9
2018	4	2009	7	1
2018	4	2009	7	1
2018	4	2009	7	1
2018	4	2010	7	0.85
2018	4	2010	7	0.95
2018	4	2010	7	1
2018	4	2010	7	0.95
2018	4	2010	7	0.95
2018	4	2010	7	0.85
2018	4	2010	7	0.8
2018	4	2010	7	0.75
2018	4	2010	7	0.9
2018	4	2010	7	1
2018	4	2011	7	1
2018	4	2011	7	1
2018	4	2011	7	1
2018	4	2011	7	1
2018	4	2011	7	1
2018	4	2011	7	0.85
2018	4	2011	7	1
2018	4	2011	7	0.95
2018	4	2011	7	1
2018	4	2011	7	0.75
2018	4	2012	7	0.95
2018	4	2012	7	0.75
2018	4	2012	7	0.85
2018	4	2012	7	1
2018	4	2012	7	0.95
2018	4	2012	7	1
2018	4	2012	7	0.95
2018	4	2012	7	1
2018	4	2012	7	0.75
2018	4	2012	7	0.75
2018	4	2013	18	1
2018	4	2013	18	1
2018	4	2013	18	1
2018	4	2013	18	1
2018	4	2013	18	1
2018	4	2013	18	0.95
2018	4	2013	18	1
2018	4	2013	18	1
2018	4	2013	18	1
2018	4	2013	18	1
2018	4	2014	18	1
2018	4	2014	18	0.95
2018	4	2014	18	1
2018	4	2014	18	1
2018	4	2014	18	1
2018	4	2014	18	1
2018	4	2014	18	0.95
2018	4	2014	18	1
2018	4	2014	18	1
2018	4	2014	18	0.95
2018	4	2015	18	1
2018	4	2015	18	1
2018	4	2015	18	1
2018	4	2015	18	1
2018	4	2015	18	1
2018	4	2015	18	1
2018	4	2015	18	0.95
2018	4	2015	18	0.95
2018	4	2015	18	1
2018	4	2015	18	1
2018	4	2016	18	0.95
2018	4	2016	18	1
2018	4	2016	18	1
2018	4	2016	18	1
2018	4	2016	18	1
2018	4	2016	18	1
2018	4	2016	18	1
2018	4	2016	18	1
2018	4	2016	18	1
2018	4	2016	18	1
2018	4	2017	18	1
2018	4	2017	18	1
2018	4	2017	18	1
2018	4	2017	18	1
2018	4	2017	18	1
2018	4	2017	18	0.95
2018	4	2017	18	1
2018	4	2017	18	1
2018	4	2017	18	1
2018	4	2017	18	1
2018	4	2018	22	1
2018	4	2018	22	0.875
2018	4	2018	22	1
2018	4	2018	22	1
2018	4	2018	22	1
2018	4	2018	22	1
2018	4	2018	22	1
2018	4	2018	22	1
2018	4	2018	22	1
2018	4	2018	22	1
2018	4	2019	22	1
2018	4	2019	22	1
2018	4	2019	22	1
2018	4	2019	22	1
2018	4	2019	22	1
2018	4	2019	22	0.8125
2018	4	2019	22	1
2018	4	2019	22	1
2018	4	2019	22	1
2018	4	2019	22	1
