name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H15-u1-g1	0.0003771094560196097	0.01951219512195122	0.003841796778801162	0.7517006802721088	0.0	0.0	0.2183145321831453	0.06976744186046512	0.00033647375504710633	0.13215859030837004	0.0	0.010101010101010102	0.0	1.0	1.0	0.0
H15-u2-g1	0.0	0.0	0.012559720238388415	0.532312925170068	0.0	0.0	0.3424021234240212	0.0	0.0	0.4067547723935389	0.0	0.0	0.0	1.0	1.0	0.0
H15-u3-g1	0.0	0.0	0.1074718021967197	0.045068027210884355	0.0	0.0	0.41605839416058393	0.0	0.0	0.4845814977973568	0.0	0.0	0.0	0.0	1.0	0.0
H15-u4-g1	0.0	0.0	0.012707481652957691	0.6360544217687075	0.0	0.0	0.30059721300597214	0.0	0.0	0.0014684287812041115	0.0	0.0	0.0	1.0	1.0	0.0
H16-u1-g1	0.0010370510040539267	0.0	0.0	0.0	0.014528703047484054	0.11589403973509933	0.0	0.0	0.00033647375504710633	0.0	0.45110410094637227	0.0	0.0	0.0	0.0	0.8059701492537313
H16-u2-g1	0.0002828320920147073	0.0	0.0	0.0	0.07228915662650602	0.33278145695364236	0.0	0.0	0.015141318977119785	0.0	0.2555205047318612	0.43434343434343436	0.32727272727272727	0.0	0.0	0.8059701492537313
H1-u1-g1	0.1309983972848119	0.13170731707317074	0.0	0.0	0.08362863217576187	0.46688741721854304	0.0	0.0	0.00033647375504710633	0.0	0.5488958990536278	0.5757575757575758	0.0	0.0	0.0	0.0
H1-u1-g2	0.8573583482605827	0.13658536585365855	0.0	0.0	0.06520198440822111	0.8294701986754967	0.0	0.0	0.00033647375504710633	0.0	0.06624605678233439	0.5858585858585859	0.0	0.0	0.0	0.0
H1-u2-g1	0.20363910625058923	0.0	0.0	0.5382653061224489	0.0	0.0	0.0	0.0	0.0	0.00881057268722467	0.0	0.0	0.0	0.08	0.0	0.0
H1-u2-g2	0.7986235504855285	0.22926829268292684	0.0	0.0	0.0010630758327427356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H1-u2-g3	0.1050249835014613	0.23414634146341465	0.0	0.0	0.011693834160170093	0.6473509933774835	0.0	0.4418604651162791	0.00033647375504710633	0.0	0.2870662460567823	0.0	0.0	0.0	0.0	0.0
H2-u1-g1	0.09088337890072594	0.751219512195122	0.0	0.0	0.258681785967399	0.12086092715231789	0.0	0.18604651162790697	0.03869448183041723	0.0	0.04416403785488959	0.0	0.0	0.0	0.0	0.0
H2-u1-g2	0.009946261902517206	0.7609756097560976	0.0	0.0	0.7540751240255138	0.11920529801324503	0.0	0.0	0.012113055181695828	0.0	0.4668769716088328	0.6464646464646465	0.06060606060606061	0.0	0.0	0.13432835820895522
H2-u2-g1	0.08631092674648817	0.25853658536585367	0.0	0.0	0.07866761162296244	0.15728476821192053	0.0	0.0	0.0	0.002936857562408223	0.4353312302839117	0.0	0.06060606060606061	0.0	1.0	0.0
H2-u2-g2	0.09088337890072594	0.751219512195122	0.0	0.0	0.258681785967399	0.12086092715231789	0.0	0.18604651162790697	0.03869448183041723	0.0	0.04416403785488959	0.0	0.0	0.0	0.0	0.0
H3-u1-g1	0.0	0.0	0.9151356942323795	0.015306122448979591	0.0	0.0	0.009953550099535502	0.011627906976744186	0.0	0.4185022026431718	0.0031545741324921135	0.0	0.0	0.0	0.0	0.0
H3-u2-g1	0.0	0.0	0.9156774860858001	0.017857142857142856	0.0	0.0	0.49701393497013935	0.011627906976744186	0.0	0.4331864904552129	0.0	0.030303030303030304	0.0	0.0	0.0	0.0
H3-u3-g1	0.0	0.0	0.9002117913608826	0.1760204081632653	0.0	0.0	0.5985401459854015	0.0	0.0	0.8678414096916299	0.0	0.0	0.0	0.8	1.0	0.0
H3-u4-g1	0.0	0.0	0.9031177658474117	0.03826530612244898	0.0	0.0	0.5514266755142667	0.011627906976744186	0.0	0.47577092511013214	0.0	0.0	0.0	0.0	1.0	0.0
H5-u1-g1	0.0	0.1073170731707317	0.0	0.0	0.3936924167257264	0.004966887417218543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H5-u1-g2	0.8487319694541341	0.8195121951219512	0.0	0.0	0.0478384124734231	0.03145695364238411	0.0	0.0	0.00033647375504710633	0.0	0.5962145110410094	0.020202020202020204	0.21818181818181817	0.0	0.0	0.14925373134328357
H5-u1-g3	0.8075327613839917	0.375609756097561	0.0	0.0	0.7753366406803686	0.6622516556291391	0.0	0.6395348837209303	0.00033647375504710633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H5-u2-g1	0.0	0.0	0.0	0.0	0.6360737065910702	0.016556291390728478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0
H5-u2-g2	0.8075327613839917	0.375609756097561	0.0	0.0	0.7753366406803686	0.6622516556291391	0.0	0.6395348837209303	0.00033647375504710633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H6-u1-g1	0.00428962006222306	0.02926829268292683	0.0	0.0	0.028703047484053862	0.8708609271523179	0.0	0.4186046511627907	0.001009421265141319	0.0	0.04416403785488959	0.0	0.15757575757575756	0.0	0.0	0.7686567164179104
