name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H15-u1	0.0003771094560196097	0.01951219512195122	0.003841796778801162	0.7517006802721088	0.0	0.0	0.2183145321831453	0.06976744186046512	0.00033647375504710633	0.13215859030837004	0.0	0.010101010101010102	0.0	1.0	1.0	0.0
H15-u2	0.0	0.0	0.012559720238388415	0.532312925170068	0.0	0.0	0.3424021234240212	0.0	0.0	0.4067547723935389	0.0	0.0	0.0	1.0	1.0	0.0
H15-u3	0.0	0.0	0.1074718021967197	0.045068027210884355	0.0	0.0	0.41605839416058393	0.0	0.0	0.4845814977973568	0.0	0.0	0.0	0.0	1.0	0.0
H15-u4	0.0	0.0	0.012707481652957691	0.6360544217687075	0.0	0.0	0.30059721300597214	0.0	0.0	0.0014684287812041115	0.0	0.0	0.0	1.0	1.0	0.0
H16-u1	0.0010370510040539267	0.0	0.0	0.0	0.014528703047484054	0.11589403973509933	0.0	0.0	0.00033647375504710633	0.0	0.45110410094637227	0.0	0.0	0.0	0.0	0.8059701492537313
H16-u2	0.0002828320920147073	0.0	0.0	0.0	0.07228915662650602	0.33278145695364236	0.0	0.0	0.015141318977119785	0.0	0.2555205047318612	0.43434343434343436	0.32727272727272727	0.0	0.0	0.8059701492537313
H1-u1	0.9238710285660413	0.14146341463414633	0.0	0.0	0.08398299078667612	0.9420529801324503	0.0	0.0	0.00033647375504710633	0.0	0.61198738170347	0.5858585858585859	0.0	0.0	0.0	0.0
H1-u2	0.9211841236919016	0.44390243902439025	0.0	0.5382653061224489	0.012756909992912827	0.6473509933774835	0.0	0.4418604651162791	0.00033647375504710633	0.00881057268722467	0.2870662460567823	0.0	0.0	0.08	0.0	0.0
H2-u1	0.09974545111718676	0.824390243902439	0.0	0.0	0.7973068745570517	0.12582781456953643	0.0	0.18604651162790697	0.04576043068640646	0.0	0.49842271293375395	0.6464646464646465	0.06060606060606061	0.0	0.0	0.13432835820895522
H2-u2	0.10167813707928726	0.9707317073170731	0.0	0.0	0.32459248759744863	0.16556291390728478	0.0	0.18604651162790697	0.03869448183041723	0.002936857562408223	0.4794952681388013	0.0	0.06060606060606061	0.0	1.0	0.0
H3-u1	0.0	0.0	0.9151356942323795	0.015306122448979591	0.0	0.0	0.009953550099535502	0.011627906976744186	0.0	0.4185022026431718	0.0031545741324921135	0.0	0.0	0.0	0.0	0.0
H3-u2	0.0	0.0	0.9156774860858001	0.017857142857142856	0.0	0.0	0.49701393497013935	0.011627906976744186	0.0	0.4331864904552129	0.0	0.030303030303030304	0.0	0.0	0.0	0.0
H3-u3	0.0	0.0	0.9002117913608826	0.1760204081632653	0.0	0.0	0.5985401459854015	0.0	0.0	0.8678414096916299	0.0	0.0	0.0	0.8	1.0	0.0
H3-u4	0.0	0.0	0.9031177658474117	0.03826530612244898	0.0	0.0	0.5514266755142667	0.011627906976744186	0.0	0.47577092511013214	0.0	0.0	0.0	0.0	1.0	0.0
H5-u1	0.8944564909965117	0.9463414634146341	0.0	0.0	0.9099929128277817	0.6688741721854304	0.0	0.6395348837209303	0.0006729475100942127	0.0	0.5962145110410094	0.020202020202020204	0.21818181818181817	0.0	0.0	0.14925373134328357
H5-u2	0.8075327613839917	0.375609756097561	0.0	0.0	0.8827072997873848	0.6655629139072847	0.0	0.6395348837209303	0.00033647375504710633	0.0	0.0	0.0	0.0	0.08	0.0	0.0
H6-u1	0.0043367587442255115	0.02926829268292683	0.0	0.0	0.028703047484053862	0.8708609271523179	0.0	0.4186046511627907	0.05518169582772544	0.0	0.04416403785488959	0.0	0.6	0.0	0.0	1.0
H6-u2	0.002686904874139719	0.11707317073170732	0.0	0.0	0.09709425939050319	0.9652317880794702	0.0	0.32558139534883723	0.7409152086137282	0.0	0.006309148264984227	0.06060606060606061	0.6121212121212121	0.0	0.0	0.835820895522388
