coverage.against.year	num.seqs.against.year	design.up.to.year	num.seqs.up.to.year	coverage
upto2012	24	2013	36	0.983333
upto2012	24	2013	36	0.985417
upto2012	24	2013	36	0.970833
upto2012	24	2013	36	0.970833
upto2012	24	2013	36	0.997917
upto2012	24	2013	36	0.95
upto2012	24	2013	36	1
upto2012	24	2013	36	0.99375
upto2012	24	2013	36	0.979167
upto2012	24	2013	36	0.95625
upto2012	24	2014	49	0.991667
upto2012	24	2014	49	0.991667
upto2012	24	2014	49	0.98125
upto2012	24	2014	49	0.977083
upto2012	24	2014	49	0.94375
upto2012	24	2014	49	0.98125
upto2012	24	2014	49	0.964583
upto2012	24	2014	49	0.983333
upto2012	24	2014	49	1
upto2012	24	2014	49	0.985417
upto2012	24	2015	118	0.945833
upto2012	24	2015	118	0.96875
upto2012	24	2015	118	0.939583
upto2012	24	2015	118	0.94375
upto2012	24	2015	118	0.96875
upto2012	24	2015	118	0.958333
upto2012	24	2015	118	0.958333
upto2012	24	2015	118	0.939583
upto2012	24	2015	118	0.93125
upto2012	24	2015	118	0.94375
upto2012	24	2016	569	0.95
upto2012	24	2016	569	0.889583
upto2012	24	2016	569	0.829167
upto2012	24	2016	569	0.872917
upto2012	24	2016	569	0.895833
upto2012	24	2016	569	0.935417
upto2012	24	2016	569	0.9375
upto2012	24	2016	569	0.935417
upto2012	24	2016	569	0.854167
upto2012	24	2016	569	0.858333
upto2012	24	2017	579	0.854167
upto2012	24	2017	579	0.889583
upto2012	24	2017	579	0.814583
upto2012	24	2017	579	0.822917
upto2012	24	2017	579	0.95
upto2012	24	2017	579	0.93125
upto2012	24	2017	579	0.9375
upto2012	24	2017	579	0.833333
upto2012	24	2017	579	0.910417
upto2012	24	2017	579	0.914583
upto2012	24	2018	580	0.91875
upto2012	24	2018	580	0.925
upto2012	24	2018	580	0.933333
upto2012	24	2018	580	0.84375
upto2012	24	2018	580	0.9375
upto2012	24	2018	580	0.933333
upto2012	24	2018	580	0.685417
upto2012	24	2018	580	0.935417
upto2012	24	2018	580	0.854167
upto2012	24	2018	580	0.908333
upto2012	24	2019	580	0.929167
upto2012	24	2019	580	0.95
upto2012	24	2019	580	0.914583
upto2012	24	2019	580	0.739583
upto2012	24	2019	580	0.941667
upto2012	24	2019	580	0.802083
upto2012	24	2019	580	0.9375
upto2012	24	2019	580	0.922917
upto2012	24	2019	580	0.883333
upto2012	24	2019	580	0.895833
2006	1	2005	18	0.65
2006	1	2005	18	0.4
2006	1	2005	18	0.5
2006	1	2005	18	0.55
2006	1	2005	18	0.45
2006	1	2005	18	0.4
2006	1	2005	18	0.4
2006	1	2005	18	0.4
2006	1	2005	18	0.45
2006	1	2005	18	0.4
2006	1	2006	19	1
2006	1	2006	19	0.4
2006	1	2006	19	1
2006	1	2006	19	1
2006	1	2006	19	1
2006	1	2006	19	1
2006	1	2006	19	0.5
2006	1	2006	19	1
2006	1	2006	19	1
2006	1	2006	19	0.45
2006	1	2007	20	1
2006	1	2007	20	0.45
2006	1	2007	20	0.8
2006	1	2007	20	1
2006	1	2007	20	1
2006	1	2007	20	1
2006	1	2007	20	0.75
2006	1	2007	20	1
2006	1	2007	20	0.85
2006	1	2007	20	1
2006	1	2008	20	1
2006	1	2008	20	1
2006	1	2008	20	1
2006	1	2008	20	1
2006	1	2008	20	1
2006	1	2008	20	1
2006	1	2008	20	0.85
2006	1	2008	20	0.3
2006	1	2008	20	1
2006	1	2008	20	1
2006	1	2009	20	0.9
2006	1	2009	20	1
2006	1	2009	20	1
2006	1	2009	20	0.8
2006	1	2009	20	1
2006	1	2009	20	1
2006	1	2009	20	0.85
2006	1	2009	20	1
2006	1	2009	20	1
2006	1	2009	20	0.45
2006	1	2010	23	1
2006	1	2010	23	0.45
2006	1	2010	23	1
2006	1	2010	23	1
2006	1	2010	23	0.9
2006	1	2010	23	1
2006	1	2010	23	1
2006	1	2010	23	1
2006	1	2010	23	0.9
2006	1	2010	23	0.95
2006	1	2011	23	1
2006	1	2011	23	1
2006	1	2011	23	1
2006	1	2011	23	1
2006	1	2011	23	0.95
2006	1	2011	23	1
2006	1	2011	23	1
2006	1	2011	23	1
2006	1	2011	23	1
2006	1	2011	23	1
2006	1	2012	24	1
2006	1	2012	24	1
2006	1	2012	24	1
2006	1	2012	24	1
2006	1	2012	24	0.95
2006	1	2012	24	1
2006	1	2012	24	1
2006	1	2012	24	1
2006	1	2012	24	1
2006	1	2012	24	1
2006	1	2013	36	1
2006	1	2013	36	0.95
2006	1	2013	36	1
2006	1	2013	36	0.95
2006	1	2013	36	1
2006	1	2013	36	1
2006	1	2013	36	1
2006	1	2013	36	1
2006	1	2013	36	1
2006	1	2013	36	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2014	49	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2015	118	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2016	569	1
2006	1	2017	579	1
2006	1	2017	579	1
2006	1	2017	579	1
2006	1	2017	579	1
2006	1	2017	579	0.95
2006	1	2017	579	1
2006	1	2017	579	1
2006	1	2017	579	1
2006	1	2017	579	1
2006	1	2017	579	0.95
2006	1	2018	580	0.95
2006	1	2018	580	1
2006	1	2018	580	1
2006	1	2018	580	1
2006	1	2018	580	1
2006	1	2018	580	1
2006	1	2018	580	1
2006	1	2018	580	1
2006	1	2018	580	0.95
2006	1	2018	580	1
2006	1	2019	580	1
2006	1	2019	580	1
2006	1	2019	580	0.95
2006	1	2019	580	1
2006	1	2019	580	1
2006	1	2019	580	1
2006	1	2019	580	0.95
2006	1	2019	580	1
2006	1	2019	580	1
2006	1	2019	580	1
2007	1	2005	18	0.55
2007	1	2005	18	0.35
2007	1	2005	18	0.4
2007	1	2005	18	0.45
2007	1	2005	18	0.45
2007	1	2005	18	0.3
2007	1	2005	18	0.35
2007	1	2005	18	0.45
2007	1	2005	18	0.45
2007	1	2005	18	0.35
2007	1	2006	19	0.9
2007	1	2006	19	0.35
2007	1	2006	19	0.85
2007	1	2006	19	0.8
2007	1	2006	19	0.8
2007	1	2006	19	0.75
2007	1	2006	19	0.4
2007	1	2006	19	0.95
2007	1	2006	19	0.95
2007	1	2006	19	0.45
2007	1	2007	20	0.75
2007	1	2007	20	0.4
2007	1	2007	20	1
2007	1	2007	20	0.8
2007	1	2007	20	0.75
2007	1	2007	20	1
2007	1	2007	20	1
2007	1	2007	20	1
2007	1	2007	20	1
2007	1	2007	20	0.85
2007	1	2008	20	1
2007	1	2008	20	0.9
2007	1	2008	20	1
2007	1	2008	20	0.8
2007	1	2008	20	0.85
2007	1	2008	20	0.75
2007	1	2008	20	1
2007	1	2008	20	0.35
2007	1	2008	20	0.75
2007	1	2008	20	0.85
2007	1	2009	20	1
2007	1	2009	20	0.8
2007	1	2009	20	0.9
2007	1	2009	20	1
2007	1	2009	20	0.9
2007	1	2009	20	0.85
2007	1	2009	20	1
2007	1	2009	20	0.95
2007	1	2009	20	1
2007	1	2009	20	0.35
2007	1	2010	23	1
2007	1	2010	23	0.35
2007	1	2010	23	0.95
2007	1	2010	23	1
2007	1	2010	23	1
2007	1	2010	23	1
2007	1	2010	23	0.8
2007	1	2010	23	0.95
2007	1	2010	23	1
2007	1	2010	23	1
2007	1	2011	23	1
2007	1	2011	23	1
2007	1	2011	23	1
2007	1	2011	23	1
2007	1	2011	23	0.95
2007	1	2011	23	0.8
2007	1	2011	23	1
2007	1	2011	23	1
2007	1	2011	23	0.95
2007	1	2011	23	0.9
2007	1	2012	24	1
2007	1	2012	24	1
2007	1	2012	24	1
2007	1	2012	24	0.9
2007	1	2012	24	0.85
2007	1	2012	24	0.85
2007	1	2012	24	0.75
2007	1	2012	24	1
2007	1	2012	24	1
2007	1	2012	24	0.95
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2013	36	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2014	49	1
2007	1	2015	118	1
2007	1	2015	118	1
2007	1	2015	118	1
2007	1	2015	118	1
2007	1	2015	118	1
2007	1	2015	118	1
2007	1	2015	118	1
2007	1	2015	118	1
2007	1	2015	118	0.95
2007	1	2015	118	1
2007	1	2016	569	1
2007	1	2016	569	0.95
2007	1	2016	569	0.95
2007	1	2016	569	0.95
2007	1	2016	569	0.9
2007	1	2016	569	0.95
2007	1	2016	569	1
2007	1	2016	569	1
2007	1	2016	569	0.95
2007	1	2016	569	1
2007	1	2017	579	1
2007	1	2017	579	0.95
2007	1	2017	579	0.95
2007	1	2017	579	1
2007	1	2017	579	1
2007	1	2017	579	0.95
2007	1	2017	579	1
2007	1	2017	579	0.95
2007	1	2017	579	1
2007	1	2017	579	0.95
2007	1	2018	580	1
2007	1	2018	580	0.95
2007	1	2018	580	1
2007	1	2018	580	0.95
2007	1	2018	580	1
2007	1	2018	580	1
2007	1	2018	580	1
2007	1	2018	580	0.95
2007	1	2018	580	0.95
2007	1	2018	580	0.95
2007	1	2019	580	0.95
2007	1	2019	580	0.95
2007	1	2019	580	1
2007	1	2019	580	0.95
2007	1	2019	580	1
2007	1	2019	580	0.95
2007	1	2019	580	1
2007	1	2019	580	0.9
2007	1	2019	580	0.9
2007	1	2019	580	0.95
2010	3	2005	18	0.65
2010	3	2005	18	0.45
2010	3	2005	18	0.55
2010	3	2005	18	0.6
2010	3	2005	18	0.5
2010	3	2005	18	0.4
2010	3	2005	18	0.4
2010	3	2005	18	0.4
2010	3	2005	18	0.45
2010	3	2005	18	0.35
2010	3	2006	19	0.95
2010	3	2006	19	0.4
2010	3	2006	19	0.95
2010	3	2006	19	0.95
2010	3	2006	19	1
2010	3	2006	19	1
2010	3	2006	19	0.5
2010	3	2006	19	0.95
2010	3	2006	19	0.95
2010	3	2006	19	0.45
2010	3	2007	20	1
2010	3	2007	20	0.4
2010	3	2007	20	0.8
2010	3	2007	20	1
2010	3	2007	20	0.95
2010	3	2007	20	0.95
2010	3	2007	20	0.7
2010	3	2007	20	1
2010	3	2007	20	0.85
2010	3	2007	20	1
2010	3	2008	20	0.9
2010	3	2008	20	0.85
2010	3	2008	20	0.95
2010	3	2008	20	0.9
2010	3	2008	20	0.95
2010	3	2008	20	1
2010	3	2008	20	0.75
2010	3	2008	20	0.3
2010	3	2008	20	1
2010	3	2008	20	0.9
2010	3	2009	20	0.95
2010	3	2009	20	0.9
2010	3	2009	20	1
2010	3	2009	20	0.9
2010	3	2009	20	0.95
2010	3	2009	20	0.9
2010	3	2009	20	0.85
2010	3	2009	20	0.9
2010	3	2009	20	1
2010	3	2009	20	0.4
2010	3	2010	23	1
2010	3	2010	23	0.45
2010	3	2010	23	1
2010	3	2010	23	1
2010	3	2010	23	0.9
2010	3	2010	23	1
2010	3	2010	23	1
2010	3	2010	23	1
2010	3	2010	23	1
2010	3	2010	23	1
2010	3	2011	23	1
2010	3	2011	23	1
2010	3	2011	23	1
2010	3	2011	23	1
2010	3	2011	23	1
2010	3	2011	23	1
2010	3	2011	23	1
2010	3	2011	23	1
2010	3	2011	23	1
2010	3	2011	23	0.95
2010	3	2012	24	1
2010	3	2012	24	1
2010	3	2012	24	1
2010	3	2012	24	0.9
2010	3	2012	24	1
2010	3	2012	24	1
2010	3	2012	24	1
2010	3	2012	24	1
2010	3	2012	24	1
2010	3	2012	24	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2013	36	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2014	49	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2015	118	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2016	569	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2017	579	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2018	580	1
2010	3	2019	580	1
2010	3	2019	580	1
2010	3	2019	580	1
2010	3	2019	580	1
2010	3	2019	580	1
2010	3	2019	580	1
2010	3	2019	580	1
2010	3	2019	580	1
2010	3	2019	580	0.95
2010	3	2019	580	1
2012	1	2005	18	0.6
2012	1	2005	18	0.45
2012	1	2005	18	0.5
2012	1	2005	18	0.55
2012	1	2005	18	0.45
2012	1	2005	18	0.4
2012	1	2005	18	0.4
2012	1	2005	18	0.55
2012	1	2005	18	0.5
2012	1	2005	18	0.4
2012	1	2006	19	0.9
2012	1	2006	19	0.4
2012	1	2006	19	0.9
2012	1	2006	19	0.95
2012	1	2006	19	0.9
2012	1	2006	19	0.85
2012	1	2006	19	0.45
2012	1	2006	19	0.85
2012	1	2006	19	0.85
2012	1	2006	19	0.5
2012	1	2007	20	0.9
2012	1	2007	20	0.45
2012	1	2007	20	0.75
2012	1	2007	20	0.85
2012	1	2007	20	0.9
2012	1	2007	20	0.8
2012	1	2007	20	0.8
2012	1	2007	20	0.85
2012	1	2007	20	0.85
2012	1	2007	20	0.85
2012	1	2008	20	0.85
2012	1	2008	20	0.9
2012	1	2008	20	1
2012	1	2008	20	0.8
2012	1	2008	20	0.9
2012	1	2008	20	0.85
2012	1	2008	20	0.85
2012	1	2008	20	0.2
2012	1	2008	20	0.85
2012	1	2008	20	0.9
2012	1	2009	20	0.9
2012	1	2009	20	0.9
2012	1	2009	20	0.8
2012	1	2009	20	0.8
2012	1	2009	20	0.85
2012	1	2009	20	1
2012	1	2009	20	0.85
2012	1	2009	20	1
2012	1	2009	20	0.9
2012	1	2009	20	0.4
2012	1	2010	23	0.9
2012	1	2010	23	0.5
2012	1	2010	23	0.95
2012	1	2010	23	0.95
2012	1	2010	23	0.95
2012	1	2010	23	0.9
2012	1	2010	23	0.95
2012	1	2010	23	0.9
2012	1	2010	23	0.95
2012	1	2010	23	1
2012	1	2011	23	0.95
2012	1	2011	23	0.95
2012	1	2011	23	1
2012	1	2011	23	0.95
2012	1	2011	23	1
2012	1	2011	23	0.85
2012	1	2011	23	0.95
2012	1	2011	23	1
2012	1	2011	23	0.95
2012	1	2011	23	0.85
2012	1	2012	24	0.85
2012	1	2012	24	1
2012	1	2012	24	1
2012	1	2012	24	1
2012	1	2012	24	1
2012	1	2012	24	1
2012	1	2012	24	0.8
2012	1	2012	24	1
2012	1	2012	24	1
2012	1	2012	24	1
2012	1	2013	36	1
2012	1	2013	36	1
2012	1	2013	36	1
2012	1	2013	36	1
2012	1	2013	36	1
2012	1	2013	36	1
2012	1	2013	36	1
2012	1	2013	36	1
2012	1	2013	36	0.9
2012	1	2013	36	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2014	49	1
2012	1	2015	118	1
2012	1	2015	118	1
2012	1	2015	118	0.95
2012	1	2015	118	0.95
2012	1	2015	118	1
2012	1	2015	118	1
2012	1	2015	118	0.95
2012	1	2015	118	1
2012	1	2015	118	1
2012	1	2015	118	1
2012	1	2016	569	0.95
2012	1	2016	569	1
2012	1	2016	569	1
2012	1	2016	569	1
2012	1	2016	569	1
2012	1	2016	569	1
2012	1	2016	569	0.95
2012	1	2016	569	1
2012	1	2016	569	1
2012	1	2016	569	1
2012	1	2017	579	1
2012	1	2017	579	1
2012	1	2017	579	1
2012	1	2017	579	0.95
2012	1	2017	579	1
2012	1	2017	579	1
2012	1	2017	579	1
2012	1	2017	579	1
2012	1	2017	579	0.95
2012	1	2017	579	0.95
2012	1	2018	580	0.95
2012	1	2018	580	0.9
2012	1	2018	580	1
2012	1	2018	580	0.95
2012	1	2018	580	0.95
2012	1	2018	580	1
2012	1	2018	580	1
2012	1	2018	580	1
2012	1	2018	580	0.95
2012	1	2018	580	1
2012	1	2019	580	1
2012	1	2019	580	1
2012	1	2019	580	0.95
2012	1	2019	580	0.95
2012	1	2019	580	1
2012	1	2019	580	0.95
2012	1	2019	580	1
2012	1	2019	580	0.95
2012	1	2019	580	1
2012	1	2019	580	0.95
2013	12	2005	18	0.608333
2013	12	2005	18	0.408333
2013	12	2005	18	0.441667
2013	12	2005	18	0.5125
2013	12	2005	18	0.395833
2013	12	2005	18	0.366667
2013	12	2005	18	0.429167
2013	12	2005	18	0.4
2013	12	2005	18	0.416667
2013	12	2005	18	0.454167
2013	12	2006	19	0.9125
2013	12	2006	19	0.341667
2013	12	2006	19	0.9625
2013	12	2006	19	0.758333
2013	12	2006	19	0.829167
2013	12	2006	19	0.8375
2013	12	2006	19	0.395833
2013	12	2006	19	0.958333
2013	12	2006	19	0.925
2013	12	2006	19	0.4
2013	12	2007	20	0.816667
2013	12	2007	20	0.383333
2013	12	2007	20	0.85
2013	12	2007	20	0.820833
2013	12	2007	20	0.795833
2013	12	2007	20	0.9625
2013	12	2007	20	0.729167
2013	12	2007	20	0.858333
2013	12	2007	20	0.829167
2013	12	2007	20	0.854167
2013	12	2008	20	0.875
2013	12	2008	20	0.929167
2013	12	2008	20	0.866667
2013	12	2008	20	0.8875
2013	12	2008	20	0.833333
2013	12	2008	20	0.845833
2013	12	2008	20	0.770833
2013	12	2008	20	0.2875
2013	12	2008	20	0.858333
2013	12	2008	20	0.891667
2013	12	2009	20	0.879167
2013	12	2009	20	0.804167
2013	12	2009	20	0.829167
2013	12	2009	20	0.8
2013	12	2009	20	0.8875
2013	12	2009	20	0.804167
2013	12	2009	20	0.7375
2013	12	2009	20	0.85
2013	12	2009	20	0.920833
2013	12	2009	20	0.333333
2013	12	2010	23	0.916667
2013	12	2010	23	0.429167
2013	12	2010	23	0.866667
2013	12	2010	23	0.925
2013	12	2010	23	0.85
2013	12	2010	23	0.870833
2013	12	2010	23	0.833333
2013	12	2010	23	0.891667
2013	12	2010	23	0.866667
2013	12	2010	23	0.866667
2013	12	2011	23	0.9375
2013	12	2011	23	0.958333
2013	12	2011	23	0.9
2013	12	2011	23	0.883333
2013	12	2011	23	0.904167
2013	12	2011	23	0.833333
2013	12	2011	23	0.941667
2013	12	2011	23	0.875
2013	12	2011	23	0.908333
2013	12	2011	23	0.8875
2013	12	2012	24	0.758333
2013	12	2012	24	0.8875
2013	12	2012	24	0.95
2013	12	2012	24	0.866667
2013	12	2012	24	0.791667
2013	12	2012	24	0.8125
2013	12	2012	24	0.791667
2013	12	2012	24	0.779167
2013	12	2012	24	0.8375
2013	12	2012	24	0.904167
2013	12	2013	36	1
2013	12	2013	36	1
2013	12	2013	36	0.995833
2013	12	2013	36	0.995833
2013	12	2013	36	1
2013	12	2013	36	1
2013	12	2013	36	1
2013	12	2013	36	0.995833
2013	12	2013	36	0.9875
2013	12	2013	36	0.995833
2013	12	2014	49	1
2013	12	2014	49	1
2013	12	2014	49	1
2013	12	2014	49	1
2013	12	2014	49	1
2013	12	2014	49	0.995833
2013	12	2014	49	1
2013	12	2014	49	1
2013	12	2014	49	1
2013	12	2014	49	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2015	118	1
2013	12	2016	569	0.995833
2013	12	2016	569	1
2013	12	2016	569	1
2013	12	2016	569	1
2013	12	2016	569	0.995833
2013	12	2016	569	1
2013	12	2016	569	0.995833
2013	12	2016	569	0.995833
2013	12	2016	569	1
2013	12	2016	569	0.991667
2013	12	2017	579	1
2013	12	2017	579	0.991667
2013	12	2017	579	1
2013	12	2017	579	0.995833
2013	12	2017	579	0.991667
2013	12	2017	579	1
2013	12	2017	579	0.995833
2013	12	2017	579	0.995833
2013	12	2017	579	0.995833
2013	12	2017	579	0.995833
2013	12	2018	580	0.991667
2013	12	2018	580	1
2013	12	2018	580	1
2013	12	2018	580	0.995833
2013	12	2018	580	1
2013	12	2018	580	0.995833
2013	12	2018	580	0.995833
2013	12	2018	580	0.995833
2013	12	2018	580	0.995833
2013	12	2018	580	1
2013	12	2019	580	0.995833
2013	12	2019	580	0.9875
2013	12	2019	580	1
2013	12	2019	580	0.991667
2013	12	2019	580	1
2013	12	2019	580	1
2013	12	2019	580	0.9875
2013	12	2019	580	0.995833
2013	12	2019	580	0.995833
2013	12	2019	580	1
2014	13	2005	18	0.592308
2014	13	2005	18	0.4
2014	13	2005	18	0.442308
2014	13	2005	18	0.488462
2014	13	2005	18	0.4
2014	13	2005	18	0.342308
2014	13	2005	18	0.438462
2014	13	2005	18	0.403846
2014	13	2005	18	0.407692
2014	13	2005	18	0.442308
2014	13	2006	19	0.938462
2014	13	2006	19	0.35
2014	13	2006	19	0.984615
2014	13	2006	19	0.780769
2014	13	2006	19	0.826923
2014	13	2006	19	0.819231
2014	13	2006	19	0.403846
2014	13	2006	19	0.938462
2014	13	2006	19	0.942308
2014	13	2006	19	0.4
2014	13	2007	20	0.826923
2014	13	2007	20	0.396154
2014	13	2007	20	0.788462
2014	13	2007	20	0.838462
2014	13	2007	20	0.788462
2014	13	2007	20	0.953846
2014	13	2007	20	0.7
2014	13	2007	20	0.865385
2014	13	2007	20	0.85
2014	13	2007	20	0.884615
2014	13	2008	20	0.857692
2014	13	2008	20	0.953846
2014	13	2008	20	0.880769
2014	13	2008	20	0.857692
2014	13	2008	20	0.838462
2014	13	2008	20	0.834615
2014	13	2008	20	0.75
2014	13	2008	20	0.296154
2014	13	2008	20	0.888462
2014	13	2008	20	0.903846
2014	13	2009	20	0.846154
2014	13	2009	20	0.811538
2014	13	2009	20	0.884615
2014	13	2009	20	0.853846
2014	13	2009	20	0.907692
2014	13	2009	20	0.803846
2014	13	2009	20	0.765385
2014	13	2009	20	0.823077
2014	13	2009	20	0.907692
2014	13	2009	20	0.346154
2014	13	2010	23	0.911538
2014	13	2010	23	0.442308
2014	13	2010	23	0.926923
2014	13	2010	23	0.969231
2014	13	2010	23	0.888462
2014	13	2010	23	0.861538
2014	13	2010	23	0.815385
2014	13	2010	23	0.907692
2014	13	2010	23	0.896154
2014	13	2010	23	0.861538
2014	13	2011	23	0.957692
2014	13	2011	23	0.992308
2014	13	2011	23	0.903846
2014	13	2011	23	0.907692
2014	13	2011	23	0.903846
2014	13	2011	23	0.857692
2014	13	2011	23	0.938462
2014	13	2011	23	0.861538
2014	13	2011	23	0.926923
2014	13	2011	23	0.9
2014	13	2012	24	0.742308
2014	13	2012	24	0.888462
2014	13	2012	24	0.953846
2014	13	2012	24	0.865385
2014	13	2012	24	0.765385
2014	13	2012	24	0.788462
2014	13	2012	24	0.792308
2014	13	2012	24	0.780769
2014	13	2012	24	0.838462
2014	13	2012	24	0.903846
2014	13	2013	36	0.996154
2014	13	2013	36	1
2014	13	2013	36	0.988462
2014	13	2013	36	0.980769
2014	13	2013	36	1
2014	13	2013	36	1
2014	13	2013	36	1
2014	13	2013	36	1
2014	13	2013	36	0.984615
2014	13	2013	36	0.969231
2014	13	2014	49	0.996154
2014	13	2014	49	1
2014	13	2014	49	1
2014	13	2014	49	0.996154
2014	13	2014	49	1
2014	13	2014	49	1
2014	13	2014	49	1
2014	13	2014	49	1
2014	13	2014	49	1
2014	13	2014	49	1
2014	13	2015	118	1
2014	13	2015	118	1
2014	13	2015	118	1
2014	13	2015	118	1
2014	13	2015	118	1
2014	13	2015	118	1
2014	13	2015	118	1
2014	13	2015	118	1
2014	13	2015	118	1
2014	13	2015	118	1
