name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H10-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48751835535976507	0.0	0.0	0.0	0.0	0.0	0.0
H10-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4787077826725404	0.0	0.0	0.0	0.0	0.0	0.0
H11-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0033112582781456954	0.0	0.0	0.0	0.0	0.6719242902208202	0.0	0.0	0.0	0.0	0.0
H11-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2870662460567823	0.0	0.0	0.0	0.0	0.0
H12-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050505050505050504	0.0	0.0	0.0	0.0
H12-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03785488958990536	0.8888888888888888	0.0	0.0	0.0	0.0
H13-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6484848484848484	0.0	0.0	0.0
H13-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12727272727272726	0.0	0.0	0.0
H14-u1-g1	0.0	0.0	0.00620597941190957	0.0017006802721088435	0.0	0.0	0.0072992700729927005	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
H15-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0019907100199071004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
H16-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0016556291390728477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8059701492537313
H1-u1-g1	0.13104553596681437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H1-u1-g2	0.8555199396624871	0.0	0.0	0.0	0.009213323883770375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2-u1-g1	9.427736400490242e-05	0.9609756097560975	0.0	0.0	0.009922041105598866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H3-u1-g1	0.0	0.0	0.913461064867261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H4-u1-g1	0.0	0.0	0.0	0.7482993197278912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H4-u1-g2	0.0	0.0	9.850760971285031e-05	0.5170068027210885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H5-u1-g1	0.002686904874139719	0.00975609756097561	0.0	0.0	0.7236002834868888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H5-u1-g2	0.002498350146129914	0.0	0.0	0.0	0.8798724309000708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H5-u1-g3	0.0	0.0	0.0	0.0	0.260099220411056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H6-u1-g1	0.0	0.0	0.0	0.0	0.0	0.8725165562913907	0.0	0.0	0.00033647375504710633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H7-u1-g1	0.0	0.0	0.00029552282913855094	0.0	0.0	0.0	0.4492368944923689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H7-u1-g2	0.0	0.0	0.002413436437964833	0.0	0.0	0.0	0.36164565361645656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H7-u1-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.6005308560053085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H8-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8372093023255814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H8-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32558139534883723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H9-u1-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8220053835800808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
